type,zipx,zipy,quality,annual_cost,wait,negotiation_coeff,self_coeff,services
0,0,0,10,5.5019e+06,0,0,2.45,0,0,0,0,0,1.07,0,0,0,0,0,2.04,0,0,0,0,0,1,0,0,0
0,68,-2,7,5.96468e+06,0,0,2.73,0,0,0,0,0,1.16,0,0,0,0,0,2.09,0,0,0,0,0,1,0,0,0
0,0,0,8,5.5019e+06,0,0,2.42,0,0,0,0,0,1.07,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,0
0,0,0,4,5.39907e+06,0,0,2.5,0,0,0,0,0,1.05,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,19,-65,7,5.19338e+06,0,0,1.83,0,0,0,0,0,1.01,0,0,0,0,0,2.03,0,0,0,0,0,1,0,0,0
0,-88,59,10,5.09055e+06,0,0,2.24,0,0,0,0,0,0.99,0,0,0,0,0,2.04,0,0,0,0,0,1,0,0,0
0,-88,59,9,5.45048e+06,0,0,2.65,0,0,0,0,0,1.06,0,0,0,0,0,2.04,0,0,0,0,0,1,0,0,0
0,68,-2,8,5.75899e+06,0,0,2.39,0,0,0,0,0,1.12,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,48,47,3,4.98771e+06,0,0,1.57,0,0,0,0,0,0.97,0,0,0,0,0,1.96,0,0,0,0,0,1,0,0,0
0,19,-119,10,5.14196e+06,0,0,2.19,0,0,0,0,0,1,0,0,0,0,0,2.09,0,0,0,0,0,1,0,0,0
0,93,-72,9,5.70758e+06,0,0,2.52,0,0,0,0,0,1.11,0,0,0,0,0,2.11,0,0,0,0,0,1,0,0,0
0,0,0,9,5.75899e+06,0,0,3.06,0,0,0,0,0,1.12,0,0,0,0,0,2.12,0,0,0,0,0,1,0,0,0
0,93,-72,8,5.09055e+06,0,0,1.97,0,0,0,0,0,0.99,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,0,0,10,6.37604e+06,0,0,3.61,0,0,0,0,0,1.24,0,0,0,0,0,2.19,0,0,0,0,0,1,0,0,0
0,68,-2,9,5.60475e+06,0,0,2.92,0,0,0,0,0,1.09,0,0,0,0,0,2.06,0,0,0,0,0,1,0,0,0
0,-88,59,9,5.86183e+06,0,0,2.67,0,0,0,0,0,1.14,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,0,0,10,5.55333e+06,0,0,2.95,0,0,0,0,0,1.08,0,0,0,0,0,2.13,0,0,0,0,0,1,0,0,0
1,0,0,9,191097,0,0,0,0,0,1.84,0,0,0,0,0,1.02,0,0,0,0,0,2.01,0,0,0,0,0,1
1,19,-65,9,185477,0,0,0,0,0,2.21,0,0,0,0,0,0.99,0,0,0,0,0,1.98,0,0,0,0,0,1
1,93,-72,10,185477,0,0,0,0,0,1.81,0,0,0,0,0,0.99,0,0,0,0,0,1.97,0,0,0,0,0,1
1,68,-2,7,168615,0,0,0,0,0,1.11,0,0,0,0,0,0.9,0,0,0,0,0,1.88,0,0,0,0,0,1
1,0,0,10,194844,0,0,0,0,0,1.99,0,0,0,0,0,1.04,0,0,0,0,0,1.98,0,0,0,0,0,1
1,19,-65,9,181731,0,0,0,0,0,1.2,0,0,0,0,0,0.97,0,0,0,0,0,1.96,0,0,0,0,0,1
1,68,-2,8,166742,0,0,0,0,0,0.92,0,0,0,0,0,0.89,0,0,0,0,0,1.85,0,0,0,0,0,1
1,19,-119,10,176110,0,0,0,0,0,1.48,0,0,0,0,0,0.94,0,0,0,0,0,1.98,0,0,0,0,0,1
1,0,0,7,179856,0,0,0,0,0,1.94,0,0,0,0,0,0.96,0,0,0,0,0,2.06,0,0,0,0,0,1
1,93,-72,8,179856,0,0,0,0,0,1.58,0,0,0,0,0,0.96,0,0,0,0,0,1.98,0,0,0,0,0,1
1,0,0,9,181731,0,0,0,0,0,1.69,0,0,0,0,0,0.97,0,0,0,0,0,2.05,0,0,0,0,0,1
