ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5501904,0,0,1,0,0,0,1,0
5964682,0,0,1,0,0,0,1,3
5501904,0,0,1,0,0,0,1,0
5399066,0,0,1,0,0,0,1,0
5193381,0,0,1,0,0,0,1,1
5090547,0,0,1,0,0,0,1,5
5450482,0,0,1,0,0,0,1,5
5758989,0,0,1,0,0,0,1,3
4987707,0,0,1,0,0,0,1,4
5141964,0,0,1,0,0,0,1,6
5707577,0,0,1,0,0,0,1,2
5758989,0,0,1,0,0,0,1,0
5090547,0,0,1,0,0,0,1,2
6376040,0,0,1,0,0,0,1,0
5604748,0,0,1,0,0,0,1,3
5861832,0,0,1,0,0,0,1,5
5553331,0,0,1,0,0,0,1,0
191097,0,0,0,0,0,1,1,0
185477,0,0,0,0,0,1,1,1
185477,0,0,0,0,0,1,1,2
168615,0,0,0,0,0,1,1,3
194844,0,0,0,0,0,1,1,0
181731,0,0,0,0,0,1,1,1
166742,0,0,0,0,0,1,1,3
176110,0,0,0,0,0,1,1,6
179856,0,0,0,0,0,1,1,0
179856,0,0,0,0,0,1,1,2
181731,0,0,0,0,0,1,1,0
187350,0,0,0,0,0,1,1,2
155500,0,0,0,0,0,1,1,0
179856,0,0,0,0,0,1,1,2
176110,0,0,0,0,0,1,1,5
191097,0,0,0,0,0,1,1,3
177983,0,0,0,0,0,1,1,2
200465,0,0,0,0,0,1,1,3
185477,0,0,0,0,0,1,1,3
174236,0,0,0,0,0,1,1,5
176110,0,0,0,0,0,1,1,4
172363,0,0,0,0,0,1,1,1
164868,0,0,0,0,0,1,1,6
164868,0,0,0,0,0,1,1,5
189223,0,0,0,0,0,1,1,3
176110,0,0,0,0,0,1,1,2
183602,0,0,0,0,0,1,1,0
162995,0,0,0,0,0,1,1,2
174236,0,0,0,0,0,1,1,0
187350,0,0,0,0,0,1,1,6
172363,0,0,0,0,0,1,1,0
181731,0,0,0,0,0,1,1,0
168615,0,0,0,0,0,1,1,2
179856,0,0,0,0,0,1,1,5
191097,0,0,0,0,0,1,1,0
176110,0,0,0,0,0,1,1,0
176110,0,0,0,0,0,1,1,2
149880,0,0,0,0,0,1,1,5
116365,1,0,0,0,0,0,1,0
113161,1,0,0,0,0,0,1,1
120635,1,0,0,0,0,0,1,1
119570,1,0,0,0,0,0,1,3
99285,1,0,0,0,0,0,1,4
107823,1,0,0,0,0,0,1,1
106756,1,0,0,0,0,0,1,5
116365,1,0,0,0,0,0,1,5
125974,1,0,0,0,0,0,1,2
115299,1,0,0,0,0,0,1,0
99285,1,0,0,0,0,0,1,5
107823,1,0,0,0,0,0,1,2
90744,1,0,0,0,0,0,1,5
107823,1,0,0,0,0,0,1,0
114230,1,0,0,0,0,0,1,3
115299,1,0,0,0,0,0,1,0
116365,1,0,0,0,0,0,1,3
112095,1,0,0,0,0,0,1,4
111026,1,0,0,0,0,0,1,3
109961,1,0,0,0,0,0,1,0
113161,1,0,0,0,0,0,1,0
114230,1,0,0,0,0,0,1,6
112095,1,0,0,0,0,0,1,1
97149,1,0,0,0,0,0,1,5
116365,1,0,0,0,0,0,1,0
117431,1,0,0,0,0,0,1,3
120635,1,0,0,0,0,0,1,2
118503,1,0,0,0,0,0,1,4
98215,1,0,0,0,0,0,1,5
106756,1,0,0,0,0,0,1,5
103555,1,0,0,0,0,0,1,2
117431,1,0,0,0,0,0,1,2
116365,1,0,0,0,0,0,1,4
112095,1,0,0,0,0,0,1,0
112095,1,0,0,0,0,0,1,0
101417,1,0,0,0,0,0,1,4
117431,1,0,0,0,0,0,1,4
107823,1,0,0,0,0,0,1,5
92876,1,0,0,0,0,0,1,0
106756,1,0,0,0,0,0,1,3
113161,1,0,0,0,0,0,1,1
97149,1,0,0,0,0,0,1,5
112095,1,0,0,0,0,0,1,2
124906,1,0,0,0,0,0,1,3
114230,1,0,0,0,0,0,1,3
113161,1,0,0,0,0,0,1,0
99285,1,0,0,0,0,0,1,5
113161,1,0,0,0,0,0,1,0
106756,1,0,0,0,0,0,1,0
107823,1,0,0,0,0,0,1,5
112095,1,0,0,0,0,0,1,0
101417,1,0,0,0,0,0,1,5
115299,1,0,0,0,0,0,1,2
108895,1,0,0,0,0,0,1,3
117431,1,0,0,0,0,0,1,4
107823,1,0,0,0,0,0,1,1
98215,1,0,0,0,0,0,1,5
118503,1,0,0,0,0,0,1,5
108895,1,0,0,0,0,0,1,6
112095,1,0,0,0,0,0,1,0
104621,1,0,0,0,0,0,1,1
117431,1,0,0,0,0,0,1,5
109961,1,0,0,0,0,0,1,5
103555,1,0,0,0,0,0,1,0
109961,1,0,0,0,0,0,1,5
104621,1,0,0,0,0,0,1,5
117431,1,0,0,0,0,0,1,0
105686,1,0,0,0,0,0,1,0
121702,1,0,0,0,0,0,1,0
116365,1,0,0,0,0,0,1,2
103555,1,0,0,0,0,0,1,6
99285,1,0,0,0,0,0,1,0
120635,1,0,0,0,0,0,1,0
123837,1,0,0,0,0,0,1,0
114230,1,0,0,0,0,0,1,3
116365,1,0,0,0,0,0,1,4
102483,1,0,0,0,0,0,1,0
118503,1,0,0,0,0,0,1,1
107823,1,0,0,0,0,0,1,3
104621,1,0,0,0,0,0,1,5
109961,1,0,0,0,0,0,1,2
107823,1,0,0,0,0,0,1,0
96079,1,0,0,0,0,0,1,4
106756,1,0,0,0,0,0,1,4
100352,1,0,0,0,0,0,1,1
114230,1,0,0,0,0,0,1,3
115299,1,0,0,0,0,0,1,1
108895,1,0,0,0,0,0,1,4
119570,1,0,0,0,0,0,1,0
111026,1,0,0,0,0,0,1,5
111026,1,0,0,0,0,0,1,3
103555,1,0,0,0,0,0,1,4
116365,1,0,0,0,0,0,1,1
106756,1,0,0,0,0,0,1,0
112095,1,0,0,0,0,0,1,0
100352,1,0,0,0,0,0,1,4
101417,1,0,0,0,0,0,1,5
106756,1,0,0,0,0,0,1,2
116365,1,0,0,0,0,0,1,5
112095,1,0,0,0,0,0,1,0
120635,1,0,0,0,0,0,1,5
114230,1,0,0,0,0,0,1,5
122768,1,0,0,0,0,0,1,1
105686,1,0,0,0,0,0,1,0
125974,1,0,0,0,0,0,1,0
106756,1,0,0,0,0,0,1,0
114230,1,0,0,0,0,0,1,5
111026,1,0,0,0,0,0,1,3
100352,1,0,0,0,0,0,1,1
96079,1,0,0,0,0,0,1,5
105686,1,0,0,0,0,0,1,0
90744,1,0,0,0,0,0,1,5
102483,1,0,0,0,0,0,1,2
118503,1,0,0,0,0,0,1,0
107823,1,0,0,0,0,0,1,5
108895,1,0,0,0,0,0,1,3
102483,1,0,0,0,0,0,1,4
99285,1,0,0,0,0,0,1,5
101417,1,0,0,0,0,0,1,6
91810,1,0,0,0,0,0,1,5
106756,1,0,0,0,0,0,1,2
12270094,1,1,1,1,1,1,6,0
12726705,1,1,1,1,1,1,6,0
11124057,1,1,1,1,1,1,6,0
7936024,1,0,1,1,1,1,5,2
11587221,1,1,1,1,1,1,6,0
9370633,1,0,1,1,1,1,5,0
9224342,0,0,1,1,1,1,4,2
8196640,1,0,1,1,1,1,5,2
10135753,1,1,1,1,1,1,6,4
11622366,1,1,1,1,1,1,6,0
8398314,1,0,1,1,1,1,5,4
11282355,1,1,1,1,1,1,6,2
8365989,0,0,1,1,1,1,4,1
9034415,0,0,1,1,1,1,4,2
9508748,1,0,1,1,1,1,5,4
9570864,0,0,1,1,1,1,4,4
8389213,1,0,1,1,1,1,5,5
12145445,0,1,1,1,1,1,5,0
11687590,0,1,1,1,1,1,5,5
9686006,1,0,1,1,1,1,5,0
8903554,0,0,1,1,1,1,4,2
9349101,1,0,1,1,1,1,5,1
688111,0,0,0,1,0,1,2,0
751984,0,0,0,1,0,1,2,1
770005,0,0,0,1,0,1,2,0
732361,0,0,0,1,0,1,2,0
850739,0,0,0,1,0,1,2,3
699932,0,0,0,1,0,1,2,5
822771,0,0,0,1,0,1,2,0
735974,0,0,0,1,0,1,2,3
812825,0,0,0,1,0,1,2,2
797527,0,0,0,1,0,1,2,1
807339,0,0,0,1,0,1,2,1
662733,0,0,0,1,0,1,2,6
736552,0,0,0,1,0,1,2,0
786286,0,0,0,1,0,1,2,6
852747,0,0,0,1,0,1,2,2
781825,0,0,0,1,0,1,2,2
695606,0,0,0,1,0,1,2,0
756446,0,0,0,1,0,1,2,0
783120,0,0,0,1,0,1,2,4
834726,0,0,0,1,0,1,2,0
772457,0,0,0,1,0,1,2,1
808633,0,0,0,1,0,1,2,6
735258,0,0,0,1,0,1,2,4
755152,0,0,0,1,0,1,2,2
678880,0,0,0,1,0,1,2,2
789899,0,0,0,1,0,1,2,2
796233,0,0,0,1,0,1,2,1
763225,0,0,0,1,0,1,2,0
788604,0,0,0,1,0,1,2,0
780666,0,0,0,1,0,1,2,4
861266,0,0,0,1,0,1,2,0
739584,0,0,0,1,0,1,2,2
824644,0,0,0,1,0,1,2,2
787445,0,0,0,1,0,1,2,2
830130,0,0,0,1,0,1,2,3
827812,0,0,0,1,0,1,2,1
787001,0,0,0,1,0,1,2,1
829686,0,0,0,1,0,1,2,2
775625,0,0,0,1,0,1,2,1
823352,0,0,0,1,0,1,2,4
883748,0,0,0,1,0,1,2,4
725890,0,0,0,1,0,1,2,6
749531,0,0,0,1,0,1,2,1
724017,0,0,0,1,0,1,2,2
681333,0,0,0,1,0,1,2,2
790477,0,0,0,1,0,1,2,6
861980,0,0,0,1,0,1,2,0
837624,0,0,0,1,0,1,2,3
770583,0,0,0,1,0,1,2,2
788604,0,0,0,1,0,1,2,0
765099,0,0,0,1,0,1,2,0
731647,0,0,0,1,0,1,2,1
707426,0,0,0,1,0,1,2,1
846411,0,0,0,1,0,1,2,5
838473,0,0,0,1,0,1,2,0
836600,0,0,0,1,0,1,2,3
691723,0,0,0,1,0,1,2,1
784857,0,0,0,1,0,1,2,0
740878,0,0,0,1,0,1,2,5
796233,0,0,0,1,0,1,2,5
808498,0,0,0,1,0,1,2,1
838473,0,0,0,1,0,1,2,4
781246,0,0,0,1,0,1,2,2
729637,0,0,0,1,0,1,2,0
827099,0,0,0,1,0,1,2,3
709744,0,0,0,1,0,1,2,1
792487,0,0,0,1,0,1,2,0
804036,0,0,0,1,0,1,2,0
778077,0,0,0,1,0,1,2,5
721121,0,0,0,1,0,1,2,0
803457,0,0,0,1,0,1,2,3
734101,0,0,0,1,0,1,2,3
764520,0,0,0,1,0,1,2,2
755866,0,0,0,1,0,1,2,5
822192,0,0,0,1,0,1,2,0
702964,0,0,0,1,0,1,2,0
650333,0,0,0,1,0,1,2,2
764384,0,0,0,1,0,1,2,3
766972,0,0,0,1,0,1,2,1
701091,0,0,0,1,0,1,2,2
835885,0,0,0,1,0,1,2,0
764520,0,0,0,1,0,1,2,0
824066,0,0,0,1,0,1,2,3
753857,0,0,0,1,0,1,2,2
821033,0,0,0,1,0,1,2,1
763805,0,0,0,1,0,1,2,5
730932,0,0,0,1,0,1,2,3
729058,0,0,0,1,0,1,2,2
757025,0,0,0,1,0,1,2,2
770005,0,0,0,1,0,1,2,6
723573,0,0,0,1,0,1,2,2
799266,0,0,0,1,0,1,2,2
770005,0,0,0,1,0,1,2,3
788025,0,0,0,1,0,1,2,2
762066,0,0,0,1,0,1,2,5
673974,0,0,0,1,0,1,2,2
742888,0,0,0,1,0,1,2,3
682491,0,0,0,1,0,1,2,3
839054,0,0,0,1,0,1,2,0
756446,0,0,0,1,0,1,2,0
681196,0,0,0,1,0,1,2,6
815990,0,0,0,1,0,1,2,6
784277,0,0,0,1,0,1,2,2
763805,0,0,0,1,0,1,2,2
780531,0,0,0,1,0,1,2,6
750110,0,0,0,1,0,1,2,2
802299,0,0,0,1,0,1,2,0
700511,0,0,0,1,0,1,2,2
835307,0,0,0,1,0,1,2,1
827368,0,0,0,1,0,1,2,0
778657,0,0,0,1,0,1,2,1
787445,0,0,0,1,0,1,2,2
803012,0,0,0,1,0,1,2,0
833298,0,0,0,1,0,1,2,2
735974,0,0,0,1,0,1,2,2
778928,0,0,0,1,0,1,2,6
779372,0,0,0,1,0,1,2,0
794939,0,0,0,1,0,1,2,6
777633,0,0,0,1,0,1,2,4
