ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5985874,0,0,1,0,0,0,1,1
5269627,0,0,1,0,0,0,1,0
5218458,0,0,1,0,0,0,1,0
5678907,0,0,1,0,0,0,1,4
5474267,0,0,1,0,0,0,1,3
4655681,0,0,1,0,0,0,1,1
5423104,0,0,1,0,0,0,1,4
5371946,0,0,1,0,0,0,1,1
5678907,0,0,1,0,0,0,1,0
5269627,0,0,1,0,0,0,1,0
5627754,0,0,1,0,0,0,1,1
5883552,0,0,1,0,0,0,1,1
4962653,0,0,1,0,0,0,1,1
4604522,0,0,1,0,0,0,1,6
5576594,0,0,1,0,0,0,1,0
5576594,0,0,1,0,0,0,1,3
5167294,0,0,1,0,0,0,1,3
4860332,0,0,1,0,0,0,1,0
5371946,0,0,1,0,0,0,1,8
5116136,0,0,1,0,0,0,1,0
5781229,0,0,1,0,0,0,1,3
187484,0,0,0,0,0,1,1,5
204358,0,0,0,0,0,1,1,0
191234,0,0,0,0,0,1,1,4
193109,0,0,0,0,0,1,1,3
187484,0,0,0,0,0,1,1,3
174361,0,0,0,0,0,1,1,2
181861,0,0,0,0,0,1,1,1
166861,0,0,0,0,0,1,1,7
174361,0,0,0,0,0,1,1,0
196859,0,0,0,0,0,1,1,0
187484,0,0,0,0,0,1,1,1
193109,0,0,0,0,0,1,1,3
193109,0,0,0,0,0,1,1,3
193109,0,0,0,0,0,1,1,6
196859,0,0,0,0,0,1,1,1
187484,0,0,0,0,0,1,1,0
200609,0,0,0,0,0,1,1,0
163112,0,0,0,0,0,1,1,0
168736,0,0,0,0,0,1,1,3
191234,0,0,0,0,0,1,1,0
183734,0,0,0,0,0,1,1,1
206233,0,0,0,0,0,1,1,5
178110,0,0,0,0,0,1,1,1
153737,0,0,0,0,0,1,1,3
194984,0,0,0,0,0,1,1,6
174361,0,0,0,0,0,1,1,2
187484,0,0,0,0,0,1,1,3
174361,0,0,0,0,0,1,1,2
206233,0,0,0,0,0,1,1,4
164986,0,0,0,0,0,1,1,2
178110,0,0,0,0,0,1,1,2
179985,0,0,0,0,0,1,1,5
159362,0,0,0,0,0,1,1,0
185610,0,0,0,0,0,1,1,7
174361,0,0,0,0,0,1,1,0
179985,0,0,0,0,0,1,1,8
204358,0,0,0,0,0,1,1,0
172486,0,0,0,0,0,1,1,6
185610,0,0,0,0,0,1,1,6
181861,0,0,0,0,0,1,1,3
178110,0,0,0,0,0,1,1,0
196859,0,0,0,0,0,1,1,1
185610,0,0,0,0,0,1,1,0
151862,0,0,0,0,0,1,1,0
202483,0,0,0,0,0,1,1,0
193109,0,0,0,0,0,1,1,6
176236,0,0,0,0,0,1,1,0
111443,1,0,0,0,0,0,1,1
96584,1,0,0,0,0,0,1,6
110380,1,0,0,0,0,0,1,3
97644,1,0,0,0,0,0,1,6
106136,1,0,0,0,0,0,1,6
106136,1,0,0,0,0,0,1,3
117814,1,0,0,0,0,0,1,7
118875,1,0,0,0,0,0,1,0
106136,1,0,0,0,0,0,1,3
94462,1,0,0,0,0,0,1,3
115688,1,0,0,0,0,0,1,2
107196,1,0,0,0,0,0,1,2
116749,1,0,0,0,0,0,1,1
