ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5605381,0,0,1,0,0,0,1,4
5553958,0,0,1,0,0,0,1,1
5913922,0,0,1,0,0,0,1,0
6273898,0,0,1,0,0,0,1,0
4988271,0,0,1,0,0,0,1,4
5502525,0,0,1,0,0,0,1,2
5656804,0,0,1,0,0,0,1,4
5142545,0,0,1,0,0,0,1,2
5245396,0,0,1,0,0,0,1,0
4474017,0,0,1,0,0,0,1,1
5502525,0,0,1,0,0,0,1,0
5553958,0,0,1,0,0,0,1,1
4885420,0,0,1,0,0,0,1,2
6119635,0,0,1,0,0,0,1,1
5913922,0,0,1,0,0,0,1,2
5451098,0,0,1,0,0,0,1,2
5245396,0,0,1,0,0,0,1,0
181792,0,0,0,0,0,1,1,3
155553,0,0,0,0,0,1,1,2
164924,0,0,0,0,0,1,1,6
189287,0,0,0,0,0,1,1,1
193036,0,0,0,0,0,1,1,1
202407,0,0,0,0,0,1,1,0
178043,0,0,0,0,0,1,1,5
164924,0,0,0,0,0,1,1,1
191162,0,0,0,0,0,1,1,1
178043,0,0,0,0,0,1,1,0
168672,0,0,0,0,0,1,1,2
183665,0,0,0,0,0,1,1,0
200533,0,0,0,0,0,1,1,6
178043,0,0,0,0,0,1,1,0
189287,0,0,0,0,0,1,1,2
178043,0,0,0,0,0,1,1,2
176170,0,0,0,0,0,1,1,6
181792,0,0,0,0,0,1,1,0
200533,0,0,0,0,0,1,1,5
191162,0,0,0,0,0,1,1,2
159301,0,0,0,0,0,1,1,1
185540,0,0,0,0,0,1,1,0
183665,0,0,0,0,0,1,1,5
183665,0,0,0,0,0,1,1,1
157427,0,0,0,0,0,1,1,3
179917,0,0,0,0,0,1,1,2
187414,0,0,0,0,0,1,1,1
185540,0,0,0,0,0,1,1,0
161175,0,0,0,0,0,1,1,4
168672,0,0,0,0,0,1,1,4
164924,0,0,0,0,0,1,1,0
200533,0,0,0,0,0,1,1,0
185540,0,0,0,0,0,1,1,1
174295,0,0,0,0,0,1,1,1
155553,0,0,0,0,0,1,1,0
193036,0,0,0,0,0,1,1,1
194910,0,0,0,0,0,1,1,4
187414,0,0,0,0,0,1,1,0
108625,1,0,0,0,0,0,1,1
112929,1,0,0,0,0,0,1,1
110779,1,0,0,0,0,0,1,6
104326,1,0,0,0,0,0,1,1
97872,1,0,0,0,0,0,1,0
115080,1,0,0,0,0,0,1,0
110779,1,0,0,0,0,0,1,4
105400,1,0,0,0,0,0,1,4
120460,1,0,0,0,0,0,1,0
114003,1,0,0,0,0,0,1,0
106473,1,0,0,0,0,0,1,4
116157,1,0,0,0,0,0,1,1
104326,1,0,0,0,0,0,1,0
104326,1,0,0,0,0,0,1,4
101099,1,0,0,0,0,0,1,1
107551,1,0,0,0,0,0,1,0
111852,1,0,0,0,0,0,1,3
116157,1,0,0,0,0,0,1,1
94647,1,0,0,0,0,0,1,4
118305,1,0,0,0,0,0,1,5
111852,1,0,0,0,0,0,1,1
93567,1,0,0,0,0,0,1,5
106473,1,0,0,0,0,0,1,5
102172,1,0,0,0,0,0,1,5
105400,1,0,0,0,0,0,1,1
108625,1,0,0,0,0,0,1,1
103246,1,0,0,0,0,0,1,0
98946,1,0,0,0,0,0,1,5
103246,1,0,0,0,0,0,1,4
103246,1,0,0,0,0,0,1,1
112929,1,0,0,0,0,0,1,5
97872,1,0,0,0,0,0,1,5
121533,1,0,0,0,0,0,1,2
97872,1,0,0,0,0,0,1,1
110779,1,0,0,0,0,0,1,0
