type,zipx,zipy,quality,annual_cost,wait,negotiation_coeff,self_coeff,services
0,17,71,10,5.60538e+06,0,0,2.93,0,0,0,0,0,1.09,0,0,0,0,0,2.11,0,0,0,0,0,1,0,0,0
0,71,-50,8,5.55396e+06,0,0,2.65,0,0,0,0,0,1.08,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,0,0,8,5.91392e+06,0,0,3.07,0,0,0,0,0,1.15,0,0,0,0,0,2.15,0,0,0,0,0,1,0,0,0
0,0,0,10,6.2739e+06,0,0,3.6,0,0,0,0,0,1.22,0,0,0,0,0,2.19,0,0,0,0,0,1,0,0,0
0,17,71,10,4.98827e+06,0,0,2.04,0,0,0,0,0,0.97,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,-80,99,7,5.50252e+06,0,0,2.59,0,0,0,0,0,1.07,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,17,71,8,5.6568e+06,0,0,2.63,0,0,0,0,0,1.1,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,0
0,-80,99,9,5.14255e+06,0,0,2.25,0,0,0,0,0,1,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,0,0,9,5.2454e+06,0,0,2.19,0,0,0,0,0,1.02,0,0,0,0,0,1.97,0,0,0,0,0,1,0,0,0
0,71,-50,1,4.47402e+06,0,0,0.69,0,0,0,0,0,0.87,0,0,0,0,0,1.84,0,0,0,0,0,1,0,0,0
0,0,0,10,5.50252e+06,0,0,2.7,0,0,0,0,0,1.07,0,0,0,0,0,2.15,0,0,0,0,0,1,0,0,0
0,71,-50,8,5.55396e+06,0,0,2.3,0,0,0,0,0,1.08,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,0
0,-80,99,0,4.88542e+06,0,0,0.78,0,0,0,0,0,0.95,0,0,0,0,0,1.87,0,0,0,0,0,1,0,0,0
0,71,-50,10,6.11963e+06,0,0,3.35,0,0,0,0,0,1.19,0,0,0,0,0,2.16,0,0,0,0,0,1,0,0,0
0,-80,99,8,5.91392e+06,0,0,2.93,0,0,0,0,0,1.15,0,0,0,0,0,2.12,0,0,0,0,0,1,0,0,0
0,-80,99,8,5.4511e+06,0,0,1.92,0,0,0,0,0,1.06,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,0,0,7,5.2454e+06,0,0,2.71,0,0,0,0,0,1.02,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,0
1,-82,34,9,181792,0,0,0,0,0,1.77,0,0,0,0,0,0.97,0,0,0,0,0,1.99,0,0,0,0,0,1
1,-80,99,7,155553,0,0,0,0,0,0.6,0,0,0,0,0,0.83,0,0,0,0,0,1.88,0,0,0,0,0,1
1,15,-63,2,164924,0,0,0,0,0,0.71,0,0,0,0,0,0.88,0,0,0,0,0,1.87,0,0,0,0,0,1
1,71,-50,8,189287,0,0,0,0,0,1.42,0,0,0,0,0,1.01,0,0,0,0,0,1.95,0,0,0,0,0,1
1,71,-50,9,193036,0,0,0,0,0,1.77,0,0,0,0,0,1.03,0,0,0,0,0,1.94,0,0,0,0,0,1
1,0,0,9,202407,0,0,0,0,0,2.39,0,0,0,0,0,1.08,0,0,0,0,0,2.07,0,0,0,0,0,1
1,-72,-65,10,178043,0,0,0,0,0,1.75,0,0,0,0,0,0.95,0,0,0,0,0,1.96,0,0,0,0,0,1
1,71,-50,7,164924,0,0,0,0,0,0.99,0,0,0,0,0,0.88,0,0,0,0,0,1.95,0,0,0,0,0,1
1,71,-50,10,191162,0,0,0,0,0,1.81,0,0,0,0,0,1.02,0,0,0,0,0,1.97,0,0,0,0,0,1
1,0,0,10,178043,0,0,0,0,0,1.67,0,0,0,0,0,0.95,0,0,0,0,0,1.97,0,0,0,0,0,1
1,-80,99,9,168672,0,0,0,0,0,1.21,0,0,0,0,0,0.9,0,0,0,0,0,1.94,0,0,0,0,0,1
1,0,0,9,183665,0,0,0,0,0,1.85,0,0,0,0,0,0.98,0,0,0,0,0,2,0,0,0,0,0,1
