0,0,63,0,0,0
0,0,135,0,0,0
0,0,140,0,0,0
0,0,169,0,0,0
0,0,196,0,0,0
0,0,161,0,0,0
0,0,67,0,0,0
0,0,157,0,0,0
0,0,88,0,0,0
0,0,117,0,0,0
0,0,83,0,0,0
0,0,181,0,0,0
0,0,135,0,0,0
0,0,0,0,0,188
0,0,0,0,0,164
0,0,0,0,0,182
0,0,0,0,0,143
0,0,0,0,0,222
0,0,0,0,0,161
0,0,0,0,0,182
0,0,0,0,0,35
0,0,0,0,0,182
0,0,0,0,0,162
0,0,0,0,0,95
0,0,0,0,0,65
0,0,0,0,0,196
0,0,0,0,0,218
0,0,0,0,0,208
0,0,0,0,0,181
0,0,0,0,0,180
0,0,0,0,0,166
0,0,0,0,0,185
0,0,0,0,0,203
0,0,0,0,0,139
0,0,0,0,0,200
0,0,0,0,0,212
0,0,0,0,0,147
0,0,0,0,0,185
0,0,0,0,0,170
0,0,0,0,0,189
0,0,0,0,0,198
150,0,0,0,0,0
87,0,0,0,0,0
111,0,0,0,0,0
47,0,0,0,0,0
150,0,0,0,0,0
152,0,0,0,0,0
184,0,0,0,0,0
184,0,0,0,0,0
81,0,0,0,0,0
184,0,0,0,0,0
194,0,0,0,0,0
150,0,0,0,0,0
214,0,0,0,0,0
167,0,0,0,0,0
151,0,0,0,0,0
193,0,0,0,0,0
47,0,0,0,0,0
204,0,0,0,0,0
167,0,0,0,0,0
198,0,0,0,0,0
142,0,0,0,0,0
143,0,0,0,0,0
180,0,0,0,0,0
156,0,0,0,0,0
154,0,0,0,0,0
175,0,0,0,0,0
145,0,0,0,0,0
128,0,0,0,0,0
191,0,0,0,0,0
150,0,0,0,0,0
195,0,0,0,0,0
137,0,0,0,0,0
169,0,0,0,0,0
164,0,0,0,0,0
151,0,0,0,0,0
190,0,0,0,0,0
157,0,0,0,0,0
180,0,0,0,0,0
166,0,0,0,0,0
179,0,0,0,0,0
190,0,0,0,0,0
52,0,0,0,0,0
168,0,0,0,0,0
164,0,0,0,0,0
143,0,0,0,0,0
146,0,0,0,0,0
69,0,0,0,0,0
204,0,0,0,0,0
164,0,0,0,0,0
158,0,0,0,0,0
219,0,0,0,0,0
202,0,0,0,0,0
183,0,0,0,0,0
204,0,0,0,0,0
162,0,0,0,0,0
186,0,0,0,0,0
181,0,0,0,0,0
175,0,0,0,0,0
195,0,0,0,0,0
163,0,0,0,0,0
187,0,0,0,0,0
108,0,0,0,0,0
102,0,0,0,0,0
170,0,0,0,0,0
188,0,0,0,0,0
158,0,0,0,0,0
186,0,0,0,0,0
202,0,0,0,0,0
202,0,0,0,0,0
184,0,0,0,0,0
156,0,0,0,0,0
93,0,0,0,0,0
225,0,0,0,0,0
125,0,0,0,0,0
210,0,0,0,0,0
147,0,0,0,0,0
186,0,0,0,0,0
191,0,0,0,0,0
157,0,0,0,0,0
148,0,0,0,0,0
174,0,0,0,0,0
195,0,0,0,0,0
193,0,0,0,0,0
227,0,0,0,0,0
187,0,0,0,0,0
179,0,0,0,0,0
146,0,0,0,0,0
198,0,0,0,0,0
190,0,0,0,0,0
169,0,0,0,0,0
207,0,0,0,0,0
175,150,157,225,181,203
167,157,116,156,143,174
179,166,172,215,189,221
223,0,192,201,172,213
38,0,40,53,33,52
193,0,165,218,183,204
149,0,153,182,130,166
169,122,137,148,167,187
196,0,168,188,172,220
135,0,92,174,120,155
153,0,162,208,167,186
0,92,124,172,143,175
162,164,127,200,152,205
0,0,187,216,168,220
183,138,137,187,170,169
22,10,24,38,37,56
134,0,94,180,144,176
0,0,0,182,0,203
0,0,0,179,0,177
0,0,0,185,0,191
0,0,0,116,0,96
0,0,0,165,0,193
0,0,0,227,0,231
0,0,0,189,0,218
0,0,0,172,0,156
0,0,0,211,0,241
0,0,0,220,0,220
0,0,0,212,0,205
0,0,0,165,0,158
0,0,0,227,0,210
0,0,0,191,0,178
0,0,0,165,0,192
0,0,0,191,0,210
0,0,0,183,0,212
0,0,0,217,0,212
0,0,0,129,0,111
0,0,0,215,0,235
0,0,0,190,0,161
0,0,0,208,0,175
0,0,0,173,0,209
0,0,0,181,0,200
0,0,0,91,0,76
0,0,0,91,0,120
0,0,0,233,0,197
0,0,0,186,0,216
0,0,0,217,0,191
0,0,0,180,0,161
0,0,0,176,0,201
0,0,0,187,0,209
0,0,0,208,0,199
0,0,0,190,0,173
0,0,0,161,0,160
0,0,0,171,0,186
0,0,0,165,0,148
0,0,0,225,0,227
0,0,0,187,0,205
0,0,0,197,0,203
0,0,0,170,0,164
0,0,0,143,0,182
0,0,0,179,0,182
0,0,0,171,0,172
0,0,0,224,0,208
0,0,0,200,0,197
0,0,0,221,0,196
0,0,0,201,0,200
0,0,0,201,0,216
0,0,0,209,0,162
0,0,0,204,0,164
0,0,0,211,0,190
0,0,0,208,0,179
0,0,0,203,0,218
0,0,0,182,0,173
0,0,0,163,0,180
0,0,0,110,0,104
0,0,0,188,0,165
0,0,0,197,0,256
0,0,0,215,0,207
0,0,0,96,0,92
0,0,0,156,0,143
0,0,0,177,0,186
0,0,0,198,0,186
0,0,0,199,0,227
0,0,0,204,0,199
0,0,0,157,0,164
0,0,0,92,0,87
0,0,0,198,0,192
0,0,0,169,0,185
0,0,0,198,0,223
0,0,0,211,0,172
0,0,0,185,0,176
0,0,0,175,0,175
0,0,0,126,0,129
0,0,0,171,0,179
0,0,0,171,0,155
0,0,0,184,0,212
0,0,0,200,0,196
0,0,0,77,0,94
0,0,0,202,0,187
0,0,0,179,0,193
0,0,0,165,0,170
0,0,0,191,0,191
0,0,0,199,0,208
0,0,0,236,0,203
0,0,0,181,0,170
0,0,0,172,0,195
0,0,0,197,0,167
0,0,0,210,0,215
0,0,0,201,0,175
0,0,0,169,0,159
0,0,0,47,0,54
0,0,0,179,0,181
0,0,0,165,0,180
0,0,0,151,0,160
0,0,0,185,0,212
0,0,0,173,0,176
0,0,0,127,0,129
0,0,0,200,0,217
0,0,0,195,0,174
0,0,0,214,0,211
0,0,0,142,0,178
0,0,0,169,0,214
0,0,0,182,0,194
0,0,0,169,0,186
0,0,0,90,0,115
0,0,0,219,0,210
0,0,0,214,0,215
0,0,0,186,0,210
0,0,0,210,0,198
0,0,0,200,0,203
