ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5765376,0,0,1,0,0,0,1,1
5665109,0,0,1,0,0,0,1,0
4662431,0,0,1,0,0,0,1,4
5113642,0,0,1,0,0,0,1,2
5614969,0,0,1,0,0,0,1,0
5364312,0,0,1,0,0,0,1,1
4913116,0,0,1,0,0,0,1,2
5264046,0,0,1,0,0,0,1,4
4712572,0,0,1,0,0,0,1,3
5614969,0,0,1,0,0,0,1,0
5564842,0,0,1,0,0,0,1,4
170484,0,0,0,0,0,1,1,2
185472,0,0,0,0,0,1,1,0
164864,0,0,0,0,0,1,1,0
183598,0,0,0,0,0,1,1,0
176106,0,0,0,0,0,1,1,2
194839,0,0,0,0,0,1,1,1
189219,0,0,0,0,0,1,1,4
207954,0,0,0,0,0,1,1,1
191092,0,0,0,0,0,1,1,0
189219,0,0,0,0,0,1,1,2
179852,0,0,0,0,0,1,1,0
177978,0,0,0,0,0,1,1,0
179852,0,0,0,0,0,1,1,1
189219,0,0,0,0,0,1,1,4
179852,0,0,0,0,0,1,1,1
170484,0,0,0,0,0,1,1,2
179852,0,0,0,0,0,1,1,0
191092,0,0,0,0,0,1,1,0
177978,0,0,0,0,0,1,1,0
168611,0,0,0,0,0,1,1,2
174232,0,0,0,0,0,1,1,4
176106,0,0,0,0,0,1,1,1
172358,0,0,0,0,0,1,1,0
185472,0,0,0,0,0,1,1,1
113462,1,0,0,0,0,0,1,0
107273,1,0,0,0,0,0,1,2
120684,1,0,0,0,0,0,1,3
105214,1,0,0,0,0,0,1,4
118618,1,0,0,0,0,0,1,1
108306,1,0,0,0,0,0,1,0
111402,1,0,0,0,0,0,1,0
116558,1,0,0,0,0,0,1,2
109336,1,0,0,0,0,0,1,1
106244,1,0,0,0,0,0,1,4
104178,1,0,0,0,0,0,1,2
112431,1,0,0,0,0,0,1,2
90773,1,0,0,0,0,0,1,4
104178,1,0,0,0,0,0,1,1
111402,1,0,0,0,0,0,1,0
103148,1,0,0,0,0,0,1,0
91803,1,0,0,0,0,0,1,1
95929,1,0,0,0,0,0,1,4
119651,1,0,0,0,0,0,1,0
96960,1,0,0,0,0,0,1,1
107273,1,0,0,0,0,0,1,0
102114,1,0,0,0,0,0,1,0
114497,1,0,0,0,0,0,1,1
117588,1,0,0,0,0,0,1,1
113462,1,0,0,0,0,0,1,3
103148,1,0,0,0,0,0,1,0
115528,1,0,0,0,0,0,1,3
112431,1,0,0,0,0,0,1,4
93866,1,0,0,0,0,0,1,4
104178,1,0,0,0,0,0,1,4
113462,1,0,0,0,0,0,1,0
105214,1,0,0,0,0,0,1,2
97989,1,0,0,0,0,0,1,1
102114,1,0,0,0,0,0,1,4
108306,1,0,0,0,0,0,1,0
106244,1,0,0,0,0,0,1,1
96960,1,0,0,0,0,0,1,2
108306,1,0,0,0,0,0,1,3
116558,1,0,0,0,0,0,1,2
87677,1,0,0,0,0,0,1,3
102114,1,0,0,0,0,0,1,0
95929,1,0,0,0,0,0,1,1
121716,1,0,0,0,0,0,1,0
124810,1,0,0,0,0,0,1,0
111402,1,0,0,0,0,0,1,1
104178,1,0,0,0,0,0,1,2
112431,1,0,0,0,0,0,1,1
93866,1,0,0,0,0,0,1,0
104178,1,0,0,0,0,0,1,4
104178,1,0,0,0,0,0,1,0
104178,1,0,0,0,0,0,1,0
106244,1,0,0,0,0,0,1,0
116558,1,0,0,0,0,0,1,2
112431,1,0,0,0,0,0,1,0
111402,1,0,0,0,0,0,1,1
