ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
4756096,0,0,1,0,0,0,1,0
5557116,0,0,1,0,0,0,1,0
5306799,0,0,1,0,0,0,1,0
5306799,0,0,1,0,0,0,1,2
5206675,0,0,1,0,0,0,1,1
4706029,0,0,1,0,0,0,1,1
5206675,0,0,1,0,0,0,1,3
4806157,0,0,1,0,0,0,1,3
4856223,0,0,1,0,0,0,1,4
180081,0,0,0,0,0,1,1,2
178205,0,0,0,0,0,1,1,0
185709,0,0,0,0,0,1,1,0
166950,0,0,0,0,0,1,1,0
198839,0,0,0,0,0,1,1,0
168826,0,0,0,0,0,1,1,0
193212,0,0,0,0,0,1,1,3
183832,0,0,0,0,0,1,1,3
178205,0,0,0,0,0,1,1,2
168826,0,0,0,0,0,1,1,3
176331,0,0,0,0,0,1,1,3
200716,0,0,0,0,0,1,1,3
176331,0,0,0,0,0,1,1,3
193212,0,0,0,0,0,1,1,0
195087,0,0,0,0,0,1,1,2
178205,0,0,0,0,0,1,1,1
181958,0,0,0,0,0,1,1,3
185709,0,0,0,0,0,1,1,0
189460,0,0,0,0,0,1,1,0
117987,1,0,0,0,0,0,1,0
115823,1,0,0,0,0,0,1,3
109326,1,0,0,0,0,0,1,0
112574,1,0,0,0,0,0,1,3
107160,1,0,0,0,0,0,1,2
121237,1,0,0,0,0,0,1,0
108245,1,0,0,0,0,0,1,4
104999,1,0,0,0,0,0,1,0
109326,1,0,0,0,0,0,1,0
110413,1,0,0,0,0,0,1,1
112574,1,0,0,0,0,0,1,3
108245,1,0,0,0,0,0,1,0
108245,1,0,0,0,0,0,1,3
116907,1,0,0,0,0,0,1,1
126648,1,0,0,0,0,0,1,3
132062,1,0,0,0,0,0,1,0
112574,1,0,0,0,0,0,1,1
94171,1,0,0,0,0,0,1,2
107160,1,0,0,0,0,0,1,1
121237,1,0,0,0,0,0,1,0
119069,1,0,0,0,0,0,1,3
97419,1,0,0,0,0,0,1,3
116907,1,0,0,0,0,0,1,3
101751,1,0,0,0,0,0,1,0
100669,1,0,0,0,0,0,1,4
106080,1,0,0,0,0,0,1,1
108245,1,0,0,0,0,0,1,3
114739,1,0,0,0,0,0,1,0
112574,1,0,0,0,0,0,1,2
101751,1,0,0,0,0,0,1,4
116907,1,0,0,0,0,0,1,4
112574,1,0,0,0,0,0,1,3
107160,1,0,0,0,0,0,1,0
110413,1,0,0,0,0,0,1,0
110413,1,0,0,0,0,0,1,1
102831,1,0,0,0,0,0,1,2
122318,1,0,0,0,0,0,1,1
99585,1,0,0,0,0,0,1,0
116907,1,0,0,0,0,0,1,3
97419,1,0,0,0,0,0,1,1
108245,1,0,0,0,0,0,1,0
108245,1,0,0,0,0,0,1,0
103912,1,0,0,0,0,0,1,2
109326,1,0,0,0,0,0,1,4
113658,1,0,0,0,0,0,1,0
115823,1,0,0,0,0,0,1,3
112574,1,0,0,0,0,0,1,2
121237,1,0,0,0,0,0,1,1
114739,1,0,0,0,0,0,1,3
113658,1,0,0,0,0,0,1,2
109326,1,0,0,0,0,0,1,3
95258,1,0,0,0,0,0,1,3
103912,1,0,0,0,0,0,1,3
104999,1,0,0,0,0,0,1,3
121237,1,0,0,0,0,0,1,0
114739,1,0,0,0,0,0,1,3
113658,1,0,0,0,0,0,1,0
104999,1,0,0,0,0,0,1,2
111494,1,0,0,0,0,0,1,3
107160,1,0,0,0,0,0,1,2
12159955,1,1,1,1,1,1,6,0
