type,zipx,zipy,quality,annual_cost,wait,negotiation_coeff,self_coeff,services
0,-7,71,9,5.67093e+06,0,0,2.68,0,0,0,0,0,1.13,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,0
0,75,34,8,4.91817e+06,0,0,2.38,0,0,0,0,0,0.98,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,0
0,7,-54,7,5.36983e+06,0,0,2.81,0,0,0,0,0,1.07,0,0,0,0,0,2.1,0,0,0,0,0,1,0,0,0
0,0,0,7,5.57056e+06,0,0,2.76,0,0,0,0,0,1.11,0,0,0,0,0,2.03,0,0,0,0,0,1,0,0,0
0,-7,71,7,4.81779e+06,0,0,1.98,0,0,0,0,0,0.96,0,0,0,0,0,2.02,0,0,0,0,0,1,0,0,0
0,0,0,7,5.4702e+06,0,0,2.76,0,0,0,0,0,1.09,0,0,0,0,0,2.06,0,0,0,0,0,1,0,0,0
0,75,34,7,4.61705e+06,0,0,1.25,0,0,0,0,0,0.92,0,0,0,0,0,1.93,0,0,0,0,0,1,0,0,0
0,0,0,9,5.4702e+06,0,0,2.72,0,0,0,0,0,1.09,0,0,0,0,0,2.1,0,0,0,0,0,1,0,0,0
0,0,0,7,5.1189e+06,0,0,2.59,0,0,0,0,0,1.02,0,0,0,0,0,2.04,0,0,0,0,0,1,0,0,0
1,0,0,2,152167,0,0,0,0,0,0.25,0,0,0,0,0,0.81,0,0,0,0,0,1.78,0,0,0,0,0,1
1,-34,-99,10,182227,0,0,0,0,0,2.11,0,0,0,0,0,0.97,0,0,0,0,0,2.03,0,0,0,0,0,1
1,75,34,10,182227,0,0,0,0,0,2.16,0,0,0,0,0,0.97,0,0,0,0,0,2.06,0,0,0,0,0,1
1,-7,71,8,170954,0,0,0,0,0,1.19,0,0,0,0,0,0.91,0,0,0,0,0,1.86,0,0,0,0,0,1
1,-34,-99,9,185983,0,0,0,0,0,1.98,0,0,0,0,0,0.99,0,0,0,0,0,1.99,0,0,0,0,0,1
1,0,0,5,170954,0,0,0,0,0,1.14,0,0,0,0,0,0.91,0,0,0,0,0,1.9,0,0,0,0,0,1
1,0,0,10,184104,0,0,0,0,0,2.1,0,0,0,0,0,0.98,0,0,0,0,0,1.99,0,0,0,0,0,1
1,0,0,9,174712,0,0,0,0,0,1.68,0,0,0,0,0,0.93,0,0,0,0,0,1.98,0,0,0,0,0,1
1,7,-54,8,169076,0,0,0,0,0,0.39,0,0,0,0,0,0.9,0,0,0,0,0,1.86,0,0,0,0,0,1
1,7,-54,10,180347,0,0,0,0,0,1.35,0,0,0,0,0,0.96,0,0,0,0,0,1.92,0,0,0,0,0,1
