ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
6407281,0,0,1,0,0,0,1,2
6245750,0,0,1,0,0,0,1,0
6568795,0,0,1,0,0,0,1,0
4684313,0,0,1,0,0,0,1,0
6138054,0,0,1,0,0,0,1,1
6353430,0,0,1,0,0,0,1,2
177332,0,0,0,0,0,1,1,1
184877,0,0,0,0,0,1,1,1
218835,0,0,0,0,0,1,1,1
190536,0,0,0,0,0,1,1,2
171671,0,0,0,0,0,1,1,2
175445,0,0,0,0,0,1,1,0
179218,0,0,0,0,0,1,1,0
173559,0,0,0,0,0,1,1,1
186764,0,0,0,0,0,1,1,0
179218,0,0,0,0,0,1,1,0
164126,0,0,0,0,0,1,1,1
196196,0,0,0,0,0,1,1,2
184877,0,0,0,0,0,1,1,1
171671,0,0,0,0,0,1,1,1
104899,1,0,0,0,0,0,1,0
118537,1,0,0,0,0,0,1,0
96507,1,0,0,0,0,0,1,0
92314,1,0,0,0,0,0,1,2
115389,1,0,0,0,0,0,1,0
112243,1,0,0,0,0,0,1,2
116442,1,0,0,0,0,0,1,0
109095,1,0,0,0,0,0,1,1
113294,1,0,0,0,0,0,1,1
108048,1,0,0,0,0,0,1,3
118537,1,0,0,0,0,0,1,1
124832,1,0,0,0,0,0,1,0
107001,1,0,0,0,0,0,1,2
112243,1,0,0,0,0,0,1,1
115389,1,0,0,0,0,0,1,1
107001,1,0,0,0,0,0,1,0
116442,1,0,0,0,0,0,1,1
119585,1,0,0,0,0,0,1,1
120633,1,0,0,0,0,0,1,1
103848,1,0,0,0,0,0,1,2
115389,1,0,0,0,0,0,1,0
119585,1,0,0,0,0,0,1,0
103848,1,0,0,0,0,0,1,2
115389,1,0,0,0,0,0,1,0
102802,1,0,0,0,0,0,1,1
116442,1,0,0,0,0,0,1,1
98607,1,0,0,0,0,0,1,3
121683,1,0,0,0,0,0,1,1
104899,1,0,0,0,0,0,1,1
109095,1,0,0,0,0,0,1,3
112243,1,0,0,0,0,0,1,1
103848,1,0,0,0,0,0,1,2
109095,1,0,0,0,0,0,1,1
120633,1,0,0,0,0,0,1,1
112243,1,0,0,0,0,0,1,0
100700,1,0,0,0,0,0,1,1
107001,1,0,0,0,0,0,1,0
103848,1,0,0,0,0,0,1,1
117490,1,0,0,0,0,0,1,1
114341,1,0,0,0,0,0,1,0
103848,1,0,0,0,0,0,1,2
122734,1,0,0,0,0,0,1,2
109095,1,0,0,0,0,0,1,2
93362,1,0,0,0,0,0,1,1
101754,1,0,0,0,0,0,1,0
12527620,1,1,1,1,1,1,6,0
12923697,1,1,1,1,1,1,6,0
12463799,1,1,1,1,1,1,6,0
12262003,1,1,1,1,1,1,6,0
9350685,0,0,1,1,1,1,4,0
9199496,1,0,1,1,1,1,5,3
9752100,1,0,1,1,1,1,5,0
9569388,1,0,1,1,1,1,5,0
864492,0,0,0,1,0,1,2,1
789525,0,0,0,1,0,1,2,1
783867,0,0,0,1,0,1,2,0
812574,0,0,0,1,0,1,2,1
807652,0,0,0,1,0,1,2,1
882455,0,0,0,1,0,1,2,2
834308,0,0,0,1,0,1,2,0
753438,0,0,0,1,0,1,2,0
886801,0,0,0,1,0,1,2,0
653372,0,0,0,1,0,1,2,2
825042,0,0,0,1,0,1,2,1
770824,0,0,0,1,0,1,2,1
784604,0,0,0,1,0,1,2,1
762131,0,0,0,1,0,1,2,2
769676,0,0,0,1,0,1,2,1
790099,0,0,0,1,0,1,2,2
857685,0,0,0,1,0,1,2,0
826927,0,0,0,1,0,1,2,0
814459,0,0,0,1,0,1,2,0
714560,0,0,0,1,0,1,2,0
850877,0,0,0,1,0,1,2,1
828238,0,0,0,1,0,1,2,0
862606,0,0,0,1,0,1,2,1
808225,0,0,0,1,0,1,2,3
792561,0,0,0,1,0,1,2,2
788951,0,0,0,1,0,1,2,1
821268,0,0,0,1,0,1,2,0
781815,0,0,0,1,0,1,2,3
697007,0,0,0,1,0,1,2,3
820119,0,0,0,1,0,1,2,0
692251,0,0,0,1,0,1,2,1
739084,0,0,0,1,0,1,2,1
839394,0,0,0,1,0,1,2,2
841281,0,0,0,1,0,1,2,1
860556,0,0,0,1,0,1,2,1
823728,0,0,0,1,0,1,2,0
828814,0,0,0,1,0,1,2,0
826351,0,0,0,1,0,1,2,0
803879,0,0,0,1,0,1,2,0
693399,0,0,0,1,0,1,2,2
785753,0,0,0,1,0,1,2,1
751960,0,0,0,1,0,1,2,2
871299,0,0,0,1,0,1,2,0
768200,0,0,0,1,0,1,2,1
752698,0,0,0,1,0,1,2,1
787640,0,0,0,1,0,1,2,1
825778,0,0,0,1,0,1,2,1
764591,0,0,0,1,0,1,2,2
733424,0,0,0,1,0,1,2,1
917395,0,0,0,1,0,1,2,0
766478,0,0,0,1,0,1,2,0
784440,0,0,0,1,0,1,2,0
816756,0,0,0,1,0,1,2,0
820119,0,0,0,1,0,1,2,1
781406,0,0,0,1,0,1,2,0
780667,0,0,0,1,0,1,2,1
850713,0,0,0,1,0,1,2,0
737773,0,0,0,1,0,1,2,0
778207,0,0,0,1,0,1,2,2
783867,0,0,0,1,0,1,2,1
803305,0,0,0,1,0,1,2,0
832751,0,0,0,1,0,1,2,0
874170,0,0,0,1,0,1,2,2
775582,0,0,0,1,0,1,2,2
738347,0,0,0,1,0,1,2,2
872448,0,0,0,1,0,1,2,1
781406,0,0,0,1,0,1,2,1
715298,0,0,0,1,0,1,2,0
732113,0,0,0,1,0,1,2,2
845626,0,0,0,1,0,1,2,0
803714,0,0,0,1,0,1,2,2
808964,0,0,0,1,0,1,2,2
773860,0,0,0,1,0,1,2,1
796907,0,0,0,1,0,1,2,0
785015,0,0,0,1,0,1,2,2
823892,0,0,0,1,0,1,2,0
865640,0,0,0,1,0,1,2,0
770824,0,0,0,1,0,1,2,0
844071,0,0,0,1,0,1,2,2
707587,0,0,0,1,0,1,2,2
809374,0,0,0,1,0,1,2,0
755898,0,0,0,1,0,1,2,1
812574,0,0,0,1,0,1,2,1
692251,0,0,0,1,0,1,2,1
732113,0,0,0,1,0,1,2,0
700205,0,0,0,1,0,1,2,0
746465,0,0,0,1,0,1,2,0
851860,0,0,0,1,0,1,2,0
771563,0,0,0,1,0,1,2,0
732113,0,0,0,1,0,1,2,0
824303,0,0,0,1,0,1,2,1
845626,0,0,0,1,0,1,2,1
733589,0,0,0,1,0,1,2,1
819544,0,0,0,1,0,1,2,2
758357,0,0,0,1,0,1,2,2
788787,0,0,0,1,0,1,2,1
741953,0,0,0,1,0,1,2,2
717923,0,0,0,1,0,1,2,2
738919,0,0,0,1,0,1,2,2
771399,0,0,0,1,0,1,2,3
778945,0,0,0,1,0,1,2,1
