annual_cost,services
5002155,0,0,1,0,0,0
5352307,0,0,1,0,0,0
5752474,0,0,1,0,0,0
4852092,0,0,1,0,0,0
5302284,0,0,1,0,0,0
6202676,0,0,1,0,0,0
6302717,0,0,1,0,0,0
5252266,0,0,1,0,0,0
5252266,0,0,1,0,0,0
155605,0,0,0,0,0,1
179977,0,0,0,0,0,1
187476,0,0,0,0,0,1
151855,0,0,0,0,0,1
194975,0,0,0,0,0,1
179977,0,0,0,0,0,1
191226,0,0,0,0,0,1
179977,0,0,0,0,0,1
148106,0,0,0,0,0,1
174353,0,0,0,0,0,1
172479,0,0,0,0,0,1
178102,0,0,0,0,0,1
200600,0,0,0,0,0,1
183726,0,0,0,0,0,1
185601,0,0,0,0,0,1
178102,0,0,0,0,0,1
196850,0,0,0,0,0,1
187476,0,0,0,0,0,1
193100,0,0,0,0,0,1
94432,1,0,0,0,0,0
102121,1,0,0,0,0,0
103219,1,0,0,0,0,0
97729,1,0,0,0,0,0
105410,1,0,0,0,0,0
110903,1,0,0,0,0,0
110903,1,0,0,0,0,0
119689,1,0,0,0,0,0
113102,1,0,0,0,0,0
112005,1,0,0,0,0,0
120786,1,0,0,0,0,0
119689,1,0,0,0,0,0
103219,1,0,0,0,0,0
119689,1,0,0,0,0,0
121888,1,0,0,0,0,0
110903,1,0,0,0,0,0
118593,1,0,0,0,0,0
110903,1,0,0,0,0,0
117493,1,0,0,0,0,0
115297,1,0,0,0,0,0
96632,1,0,0,0,0,0
120786,1,0,0,0,0,0
120786,1,0,0,0,0,0
112005,1,0,0,0,0,0
108705,1,0,0,0,0,0
106513,1,0,0,0,0,0
128474,1,0,0,0,0,0
106513,1,0,0,0,0,0
106513,1,0,0,0,0,0
115297,1,0,0,0,0,0
119689,1,0,0,0,0,0
96632,1,0,0,0,0,0
117493,1,0,0,0,0,0
127375,1,0,0,0,0,0
107610,1,0,0,0,0,0
124081,1,0,0,0,0,0
114197,1,0,0,0,0,0
115297,1,0,0,0,0,0
121888,1,0,0,0,0,0
120786,1,0,0,0,0,0
112005,1,0,0,0,0,0
104314,1,0,0,0,0,0
109806,1,0,0,0,0,0
