annual_cost,services
5198042,0,0,1,0,0,0
5090866,0,0,1,0,0,0
6216216,0,0,1,0,0,0
5037276,0,0,1,0,0,0
5948269,0,0,1,0,0,0
6055444,0,0,1,0,0,0
172947,0,0,0,0,0,1
171066,0,0,0,0,0,1
178586,0,0,0,0,0,1
182347,0,0,0,0,0,1
182347,0,0,0,0,0,1
204904,0,0,0,0,0,1
199264,0,0,0,0,0,1
178586,0,0,0,0,0,1
201145,0,0,0,0,0,1
191745,0,0,0,0,0,1
178586,0,0,0,0,0,1
167307,0,0,0,0,0,1
178586,0,0,0,0,0,1
195504,0,0,0,0,0,1
103479,1,0,0,0,0,0
102436,1,0,0,0,0,0
119160,1,0,0,0,0,0
114978,1,0,0,0,0,0
112891,1,0,0,0,0,0
108707,1,0,0,0,0,0
118116,1,0,0,0,0,0
108707,1,0,0,0,0,0
121251,1,0,0,0,0,0
116028,1,0,0,0,0,0
111844,1,0,0,0,0,0
118116,1,0,0,0,0,0
122297,1,0,0,0,0,0
114978,1,0,0,0,0,0
113934,1,0,0,0,0,0
105571,1,0,0,0,0,0
106620,1,0,0,0,0,0
117072,1,0,0,0,0,0
114978,1,0,0,0,0,0
118116,1,0,0,0,0,0
110797,1,0,0,0,0,0
113934,1,0,0,0,0,0
110797,1,0,0,0,0,0
113934,1,0,0,0,0,0
94072,1,0,0,0,0,0
124388,1,0,0,0,0,0
131705,1,0,0,0,0,0
119160,1,0,0,0,0,0
122297,1,0,0,0,0,0
117072,1,0,0,0,0,0
103479,1,0,0,0,0,0
122297,1,0,0,0,0,0
104526,1,0,0,0,0,0
90936,1,0,0,0,0,0
114978,1,0,0,0,0,0
94072,1,0,0,0,0,0
105571,1,0,0,0,0,0
101392,1,0,0,0,0,0
122297,1,0,0,0,0,0
111844,1,0,0,0,0,0
119160,1,0,0,0,0,0
116028,1,0,0,0,0,0
113934,1,0,0,0,0,0
93030,1,0,0,0,0,0
109753,1,0,0,0,0,0
10993974,1,1,1,1,1,1
12369985,1,1,1,1,1,1
11269493,1,1,1,1,1,1
10011318,1,0,1,1,1,1
11062541,1,1,1,1,1,1
8729222,1,0,1,1,1,1
9113629,0,0,1,1,1,1
9950601,1,0,1,1,1,1
790551,0,0,0,1,0,1
852885,0,0,0,1,0,1
717078,0,0,0,1,0,1
771312,0,0,0,1,0,1
823528,0,0,0,1,0,1
776951,0,0,0,1,0,1
695380,0,0,0,1,0,1
904382,0,0,0,1,0,1
816288,0,0,0,1,0,1
841747,0,0,0,1,0,1
693939,0,0,0,1,0,1
824828,0,0,0,1,0,1
751354,0,0,0,1,0,1
878344,0,0,0,1,0,1
728937,0,0,0,1,0,1
720258,0,0,0,1,0,1
819328,0,0,0,1,0,1
895263,0,0,0,1,0,1
851005,0,0,0,1,0,1
738915,0,0,0,1,0,1
726477,0,0,0,1,0,1
872705,0,0,0,1,0,1
853605,0,0,0,1,0,1
806168,0,0,0,1,0,1
715478,0,0,0,1,0,1
788671,0,0,0,1,0,1
839286,0,0,0,1,0,1
809349,0,0,0,1,0,1
737615,0,0,0,1,0,1
761473,0,0,0,1,0,1
831628,0,0,0,1,0,1
740074,0,0,0,1,0,1
851725,0,0,0,1,0,1
752653,0,0,0,1,0,1
768851,0,0,0,1,0,1
803710,0,0,0,1,0,1
839147,0,0,0,1,0,1
798790,0,0,0,1,0,1
767553,0,0,0,1,0,1
839726,0,0,0,1,0,1
822949,0,0,0,1,0,1
770593,0,0,0,1,0,1
847827,0,0,0,1,0,1
861425,0,0,0,1,0,1
755693,0,0,0,1,0,1
799369,0,0,0,1,0,1
839726,0,0,0,1,0,1
770152,0,0,0,1,0,1
834807,0,0,0,1,0,1
750193,0,0,0,1,0,1
775071,0,0,0,1,0,1
773332,0,0,0,1,0,1
757434,0,0,0,1,0,1
839286,0,0,0,1,0,1
811808,0,0,0,1,0,1
730238,0,0,0,1,0,1
758873,0,0,0,1,0,1
803710,0,0,0,1,0,1
