ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5369633,0,0,1,0,0,0,1,0
4667055,0,0,1,0,0,0,1,3
5369633,0,0,1,0,0,0,1,3
4917989,0,0,1,0,0,0,1,4
5771095,0,0,1,0,0,0,1,3
5269268,0,0,1,0,0,0,1,0
4867798,0,0,1,0,0,0,1,3
5670728,0,0,1,0,0,0,1,0
5620538,0,0,1,0,0,0,1,4
5470004,0,0,1,0,0,0,1,6
5520186,0,0,1,0,0,0,1,1
4466331,0,0,1,0,0,0,1,1
5369633,0,0,1,0,0,0,1,6
5319448,0,0,1,0,0,0,1,2
5821286,0,0,1,0,0,0,1,1
202211,0,0,0,0,0,1,1,5
179743,0,0,0,0,0,1,1,4
190977,0,0,0,0,0,1,1,5
168509,0,0,0,0,0,1,1,4
174126,0,0,0,0,0,1,1,0
172254,0,0,0,0,0,1,1,0
179743,0,0,0,0,0,1,1,1
190977,0,0,0,0,0,1,1,0
183487,0,0,0,0,0,1,1,0
200339,0,0,0,0,0,1,1,2
175999,0,0,0,0,0,1,1,2
187232,0,0,0,0,0,1,1,1
170381,0,0,0,0,0,1,1,2
162892,0,0,0,0,0,1,1,4
187232,0,0,0,0,0,1,1,6
177871,0,0,0,0,0,1,1,2
187232,0,0,0,0,0,1,1,0
181616,0,0,0,0,0,1,1,2
187232,0,0,0,0,0,1,1,0
159147,0,0,0,0,0,1,1,3
183487,0,0,0,0,0,1,1,1
147913,0,0,0,0,0,1,1,3
194721,0,0,0,0,0,1,1,3
177871,0,0,0,0,0,1,1,6
179743,0,0,0,0,0,1,1,0
162892,0,0,0,0,0,1,1,1
185360,0,0,0,0,0,1,1,4
179743,0,0,0,0,0,1,1,1
183487,0,0,0,0,0,1,1,0
192849,0,0,0,0,0,1,1,1
202211,0,0,0,0,0,1,1,6
183487,0,0,0,0,0,1,1,0
217190,0,0,0,0,0,1,1,0
101699,1,0,0,0,0,0,1,0
113356,1,0,0,0,0,0,1,5
103821,1,0,0,0,0,0,1,3
101699,1,0,0,0,0,0,1,6
87928,1,0,0,0,0,0,1,3
117596,1,0,0,0,0,0,1,0
112295,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,0
118655,1,0,0,0,0,0,1,0
103821,1,0,0,0,0,0,1,4
111237,1,0,0,0,0,0,1,6
109119,1,0,0,0,0,0,1,4
111237,1,0,0,0,0,0,1,0
123950,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,0
115474,1,0,0,0,0,0,1,2
109119,1,0,0,0,0,0,1,0
111237,1,0,0,0,0,0,1,3
95343,1,0,0,0,0,0,1,4
97464,1,0,0,0,0,0,1,3
103821,1,0,0,0,0,0,1,3
101699,1,0,0,0,0,0,1,0
112295,1,0,0,0,0,0,1,3
117596,1,0,0,0,0,0,1,2
108061,1,0,0,0,0,0,1,5
95343,1,0,0,0,0,0,1,6
106998,1,0,0,0,0,0,1,6
112295,1,0,0,0,0,0,1,4
97464,1,0,0,0,0,0,1,5
100641,1,0,0,0,0,0,1,1
110176,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,2
85809,1,0,0,0,0,0,1,0
98525,1,0,0,0,0,0,1,4
111237,1,0,0,0,0,0,1,2
104877,1,0,0,0,0,0,1,1
111237,1,0,0,0,0,0,1,6
108061,1,0,0,0,0,0,1,0
112295,1,0,0,0,0,0,1,0
116533,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,4
118655,1,0,0,0,0,0,1,0
122889,1,0,0,0,0,0,1,0
113356,1,0,0,0,0,0,1,4
112295,1,0,0,0,0,0,1,0
108061,1,0,0,0,0,0,1,3
111237,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,0
122889,1,0,0,0,0,0,1,3
109119,1,0,0,0,0,0,1,1
106998,1,0,0,0,0,0,1,0
103821,1,0,0,0,0,0,1,0
114417,1,0,0,0,0,0,1,1
116533,1,0,0,0,0,0,1,2
104877,1,0,0,0,0,0,1,0
105939,1,0,0,0,0,0,1,1
122889,1,0,0,0,0,0,1,0
100641,1,0,0,0,0,0,1,0
106998,1,0,0,0,0,0,1,6
116533,1,0,0,0,0,0,1,3
104877,1,0,0,0,0,0,1,4
99584,1,0,0,0,0,0,1,3
113356,1,0,0,0,0,0,1,1
94287,1,0,0,0,0,0,1,1
112295,1,0,0,0,0,0,1,4
114417,1,0,0,0,0,0,1,0
