type,zipx,zipy,quality,annual_cost,wait,negotiation_coeff,self_coeff,services
0,0,0,7,5.36963e+06,0,0,2.57,0,0,0,0,0,1.07,0,0,0,0,0,2.02,0,0,0,0,0,1,0,0,0
0,-90,-35,9,4.66706e+06,0,0,0.98,0,0,0,0,0,0.93,0,0,0,0,0,1.96,0,0,0,0,0,1,0,0,0
0,-90,-35,10,5.36963e+06,0,0,2.51,0,0,0,0,0,1.07,0,0,0,0,0,2.12,0,0,0,0,0,1,0,0,0
0,66,-15,5,4.91799e+06,0,0,1.88,0,0,0,0,0,0.98,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,-90,-35,10,5.77109e+06,0,0,2.96,0,0,0,0,0,1.15,0,0,0,0,0,2.17,0,0,0,0,0,1,0,0,0
0,0,0,10,5.26927e+06,0,0,2.21,0,0,0,0,0,1.05,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,-90,-35,8,4.8678e+06,0,0,1.73,0,0,0,0,0,0.97,0,0,0,0,0,1.92,0,0,0,0,0,1,0,0,0
0,0,0,10,5.67073e+06,0,0,3.06,0,0,0,0,0,1.13,0,0,0,0,0,2.15,0,0,0,0,0,1,0,0,0
0,66,-15,10,5.62054e+06,0,0,2.79,0,0,0,0,0,1.12,0,0,0,0,0,2.14,0,0,0,0,0,1,0,0,0
0,45,-77,10,5.47e+06,0,0,2.17,0,0,0,0,0,1.09,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,79,39,9,5.52019e+06,0,0,2.89,0,0,0,0,0,1.1,0,0,0,0,0,2.13,0,0,0,0,0,1,0,0,0
0,79,39,2,4.46633e+06,0,0,1.14,0,0,0,0,0,0.89,0,0,0,0,0,1.94,0,0,0,0,0,1,0,0,0
0,45,-77,9,5.36963e+06,0,0,2.45,0,0,0,0,0,1.07,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,-26,-43,10,5.31945e+06,0,0,2.38,0,0,0,0,0,1.06,0,0,0,0,0,2.1,0,0,0,0,0,1,0,0,0
0,79,39,10,5.82129e+06,0,0,3.51,0,0,0,0,0,1.16,0,0,0,0,0,2.22,0,0,0,0,0,1,0,0,0
1,-28,82,10,202211,0,0,0,0,0,2.29,0,0,0,0,0,1.08,0,0,0,0,0,2.07,0,0,0,0,0,1
1,66,-15,10,179743,0,0,0,0,0,1.53,0,0,0,0,0,0.96,0,0,0,0,0,1.98,0,0,0,0,0,1
1,-28,82,8,190977,0,0,0,0,0,2.13,0,0,0,0,0,1.02,0,0,0,0,0,2.03,0,0,0,0,0,1
1,66,-15,9,168509,0,0,0,0,0,1.21,0,0,0,0,0,0.9,0,0,0,0,0,1.91,0,0,0,0,0,1
1,0,0,8,174126,0,0,0,0,0,1.08,0,0,0,0,0,0.93,0,0,0,0,0,1.89,0,0,0,0,0,1
1,0,0,6,172254,0,0,0,0,0,1.15,0,0,0,0,0,0.92,0,0,0,0,0,1.92,0,0,0,0,0,1
1,79,39,9,179743,0,0,0,0,0,1.82,0,0,0,0,0,0.96,0,0,0,0,0,2.02,0,0,0,0,0,1
1,0,0,8,190977,0,0,0,0,0,1.75,0,0,0,0,0,1.02,0,0,0,0,0,2,0,0,0,0,0,1
