annual_cost,services
5605381,0,0,1,0,0,0
5553958,0,0,1,0,0,0
5913922,0,0,1,0,0,0
6273898,0,0,1,0,0,0
4988271,0,0,1,0,0,0
5502525,0,0,1,0,0,0
5656804,0,0,1,0,0,0
5142545,0,0,1,0,0,0
5245396,0,0,1,0,0,0
4474017,0,0,1,0,0,0
5502525,0,0,1,0,0,0
5553958,0,0,1,0,0,0
4885420,0,0,1,0,0,0
6119635,0,0,1,0,0,0
5913922,0,0,1,0,0,0
5451098,0,0,1,0,0,0
5245396,0,0,1,0,0,0
181792,0,0,0,0,0,1
155553,0,0,0,0,0,1
164924,0,0,0,0,0,1
189287,0,0,0,0,0,1
193036,0,0,0,0,0,1
202407,0,0,0,0,0,1
178043,0,0,0,0,0,1
164924,0,0,0,0,0,1
191162,0,0,0,0,0,1
178043,0,0,0,0,0,1
168672,0,0,0,0,0,1
183665,0,0,0,0,0,1
200533,0,0,0,0,0,1
178043,0,0,0,0,0,1
189287,0,0,0,0,0,1
178043,0,0,0,0,0,1
176170,0,0,0,0,0,1
181792,0,0,0,0,0,1
200533,0,0,0,0,0,1
191162,0,0,0,0,0,1
159301,0,0,0,0,0,1
185540,0,0,0,0,0,1
183665,0,0,0,0,0,1
183665,0,0,0,0,0,1
157427,0,0,0,0,0,1
179917,0,0,0,0,0,1
187414,0,0,0,0,0,1
185540,0,0,0,0,0,1
161175,0,0,0,0,0,1
168672,0,0,0,0,0,1
164924,0,0,0,0,0,1
200533,0,0,0,0,0,1
185540,0,0,0,0,0,1
174295,0,0,0,0,0,1
155553,0,0,0,0,0,1
193036,0,0,0,0,0,1
194910,0,0,0,0,0,1
187414,0,0,0,0,0,1
108625,1,0,0,0,0,0
112929,1,0,0,0,0,0
110779,1,0,0,0,0,0
104326,1,0,0,0,0,0
97872,1,0,0,0,0,0
115080,1,0,0,0,0,0
110779,1,0,0,0,0,0
105400,1,0,0,0,0,0
120460,1,0,0,0,0,0
114003,1,0,0,0,0,0
106473,1,0,0,0,0,0
116157,1,0,0,0,0,0
104326,1,0,0,0,0,0
104326,1,0,0,0,0,0
101099,1,0,0,0,0,0
107551,1,0,0,0,0,0
111852,1,0,0,0,0,0
116157,1,0,0,0,0,0
94647,1,0,0,0,0,0
118305,1,0,0,0,0,0
111852,1,0,0,0,0,0
93567,1,0,0,0,0,0
106473,1,0,0,0,0,0
102172,1,0,0,0,0,0
105400,1,0,0,0,0,0
108625,1,0,0,0,0,0
103246,1,0,0,0,0,0
98946,1,0,0,0,0,0
103246,1,0,0,0,0,0
103246,1,0,0,0,0,0
112929,1,0,0,0,0,0
97872,1,0,0,0,0,0
121533,1,0,0,0,0,0
97872,1,0,0,0,0,0
110779,1,0,0,0,0,0
110779,1,0,0,0,0,0
111852,1,0,0,0,0,0
106473,1,0,0,0,0,0
116157,1,0,0,0,0,0
116157,1,0,0,0,0,0
115080,1,0,0,0,0,0
121533,1,0,0,0,0,0
123682,1,0,0,0,0,0
119385,1,0,0,0,0,0
101099,1,0,0,0,0,0
106473,1,0,0,0,0,0
