ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5178697,0,0,1,0,0,0,1,7
4563411,0,0,1,0,0,0,1,7
5383800,0,0,1,0,0,0,1,3
4409586,0,0,1,0,0,0,1,0
5691439,0,0,1,0,0,0,1,2
5229974,0,0,1,0,0,0,1,0
5435071,0,0,1,0,0,0,1,7
5896535,0,0,1,0,0,0,1,7
5640173,0,0,1,0,0,0,1,0
5229974,0,0,1,0,0,0,1,2
5537629,0,0,1,0,0,0,1,0
5537629,0,0,1,0,0,0,1,7
5793987,0,0,1,0,0,0,1,0
5281255,0,0,1,0,0,0,1,7
5383800,0,0,1,0,0,0,1,1
4973604,0,0,1,0,0,0,1,1
5127425,0,0,1,0,0,0,1,2
5229974,0,0,1,0,0,0,1,1
5229974,0,0,1,0,0,0,1,7
184242,0,0,0,0,0,1,1,6
195522,0,0,0,0,0,1,1,4
188002,0,0,0,0,0,1,1,0
203043,0,0,0,0,0,1,1,1
169202,0,0,0,0,0,1,1,1
195522,0,0,0,0,0,1,1,1
171082,0,0,0,0,0,1,1,1
157922,0,0,0,0,0,1,1,2
171082,0,0,0,0,0,1,1,0
156042,0,0,0,0,0,1,1,2
186123,0,0,0,0,0,1,1,2
165442,0,0,0,0,0,1,1,5
176723,0,0,0,0,0,1,1,6
176723,0,0,0,0,0,1,1,0
208683,0,0,0,0,0,1,1,1
195522,0,0,0,0,0,1,1,4
188002,0,0,0,0,0,1,1,0
172963,0,0,0,0,0,1,1,4
176723,0,0,0,0,0,1,1,0
174842,0,0,0,0,0,1,1,5
216204,0,0,0,0,0,1,1,1
180482,0,0,0,0,0,1,1,6
178602,0,0,0,0,0,1,1,1
180482,0,0,0,0,0,1,1,5
156042,0,0,0,0,0,1,1,0
157922,0,0,0,0,0,1,1,2
182363,0,0,0,0,0,1,1,1
182363,0,0,0,0,0,1,1,4
178602,0,0,0,0,0,1,1,6
203043,0,0,0,0,0,1,1,1
174842,0,0,0,0,0,1,1,6
189882,0,0,0,0,0,1,1,1
180482,0,0,0,0,0,1,1,2
182363,0,0,0,0,0,1,1,2
171082,0,0,0,0,0,1,1,0
193642,0,0,0,0,0,1,1,2
189882,0,0,0,0,0,1,1,1
189882,0,0,0,0,0,1,1,0
180482,0,0,0,0,0,1,1,4
180482,0,0,0,0,0,1,1,6
163562,0,0,0,0,0,1,1,1
193642,0,0,0,0,0,1,1,3
101563,1,0,0,0,0,0,1,5
105748,1,0,0,0,0,0,1,2
113081,1,0,0,0,0,0,1,7
105748,1,0,0,0,0,0,1,3
113081,1,0,0,0,0,0,1,0
107845,1,0,0,0,0,0,1,1
101563,1,0,0,0,0,0,1,2
110984,1,0,0,0,0,0,1,6
96326,1,0,0,0,0,0,1,1
112032,1,0,0,0,0,0,1,2
103653,1,0,0,0,0,0,1,2
88998,1,0,0,0,0,0,1,2
105748,1,0,0,0,0,0,1,6
114126,1,0,0,0,0,0,1,0
101563,1,0,0,0,0,0,1,6
104702,1,0,0,0,0,0,1,4
99466,1,0,0,0,0,0,1,0
112032,1,0,0,0,0,0,1,2
108890,1,0,0,0,0,0,1,0
101563,1,0,0,0,0,0,1,7
112032,1,0,0,0,0,0,1,6
110984,1,0,0,0,0,0,1,2
114126,1,0,0,0,0,0,1,5
110984,1,0,0,0,0,0,1,4
109938,1,0,0,0,0,0,1,7
112032,1,0,0,0,0,0,1,1
121455,1,0,0,0,0,0,1,0
105748,1,0,0,0,0,0,1,1
106800,1,0,0,0,0,0,1,1
101563,1,0,0,0,0,0,1,1
116223,1,0,0,0,0,0,1,4
112032,1,0,0,0,0,0,1,1
116223,1,0,0,0,0,0,1,1
106800,1,0,0,0,0,0,1,5
108890,1,0,0,0,0,0,1,0
87951,1,0,0,0,0,0,1,7
99466,1,0,0,0,0,0,1,0
118315,1,0,0,0,0,0,1,0
116223,1,0,0,0,0,0,1,5
96326,1,0,0,0,0,0,1,6
112032,1,0,0,0,0,0,1,0
106800,1,0,0,0,0,0,1,2
92141,1,0,0,0,0,0,1,0
100511,1,0,0,0,0,0,1,7
96326,1,0,0,0,0,0,1,2
103653,1,0,0,0,0,0,1,2
102608,1,0,0,0,0,0,1,4
103653,1,0,0,0,0,0,1,3
98421,1,0,0,0,0,0,1,1
113081,1,0,0,0,0,0,1,2
96326,1,0,0,0,0,0,1,7
106800,1,0,0,0,0,0,1,1
110984,1,0,0,0,0,0,1,0
98421,1,0,0,0,0,0,1,0
93187,1,0,0,0,0,0,1,7
110984,1,0,0,0,0,0,1,4
107845,1,0,0,0,0,0,1,0
110984,1,0,0,0,0,0,1,0
115172,1,0,0,0,0,0,1,1
95280,1,0,0,0,0,0,1,3
107845,1,0,0,0,0,0,1,2
98421,1,0,0,0,0,0,1,4
109938,1,0,0,0,0,0,1,3
108890,1,0,0,0,0,0,1,0
105748,1,0,0,0,0,0,1,0
114126,1,0,0,0,0,0,1,0
110984,1,0,0,0,0,0,1,1
103653,1,0,0,0,0,0,1,4
108890,1,0,0,0,0,0,1,5
122503,1,0,0,0,0,0,1,2
113081,1,0,0,0,0,0,1,0
113081,1,0,0,0,0,0,1,1
107845,1,0,0,0,0,0,1,6
106800,1,0,0,0,0,0,1,0
102608,1,0,0,0,0,0,1,4
92141,1,0,0,0,0,0,1,1
104702,1,0,0,0,0,0,1,5
115172,1,0,0,0,0,0,1,1
107845,1,0,0,0,0,0,1,3
106800,1,0,0,0,0,0,1,1
118315,1,0,0,0,0,0,1,4
100511,1,0,0,0,0,0,1,5
109938,1,0,0,0,0,0,1,1
115172,1,0,0,0,0,0,1,0
112032,1,0,0,0,0,0,1,0
112032,1,0,0,0,0,0,1,4
112032,1,0,0,0,0,0,1,5
116223,1,0,0,0,0,0,1,4
101563,1,0,0,0,0,0,1,1
99466,1,0,0,0,0,0,1,1
103653,1,0,0,0,0,0,1,1
113081,1,0,0,0,0,0,1,0
123550,1,0,0,0,0,0,1,0
95280,1,0,0,0,0,0,1,1
94230,1,0,0,0,0,0,1,2
103653,1,0,0,0,0,0,1,2
100511,1,0,0,0,0,0,1,3
113081,1,0,0,0,0,0,1,1
101563,1,0,0,0,0,0,1,4
102608,1,0,0,0,0,0,1,0
103653,1,0,0,0,0,0,1,0
102608,1,0,0,0,0,0,1,7
123550,1,0,0,0,0,0,1,1
119360,1,0,0,0,0,0,1,1
112032,1,0,0,0,0,0,1,0
90043,1,0,0,0,0,0,1,6
107845,1,0,0,0,0,0,1,0
101563,1,0,0,0,0,0,1,7
95280,1,0,0,0,0,0,1,0
95280,1,0,0,0,0,0,1,5
97374,1,0,0,0,0,0,1,7
103653,1,0,0,0,0,0,1,1
101563,1,0,0,0,0,0,1,1
118315,1,0,0,0,0,0,1,0
101563,1,0,0,0,0,0,1,0
115172,1,0,0,0,0,0,1,2
102608,1,0,0,0,0,0,1,1
110984,1,0,0,0,0,0,1,6
107845,1,0,0,0,0,0,1,2
112032,1,0,0,0,0,0,1,0
94230,1,0,0,0,0,0,1,2
105748,1,0,0,0,0,0,1,1
87951,1,0,0,0,0,0,1,1
105748,1,0,0,0,0,0,1,2
117269,1,0,0,0,0,0,1,1
100511,1,0,0,0,0,0,1,5
99466,1,0,0,0,0,0,1,5
112032,1,0,0,0,0,0,1,7
123550,1,0,0,0,0,0,1,0
108890,1,0,0,0,0,0,1,1
109938,1,0,0,0,0,0,1,7
104702,1,0,0,0,0,0,1,1
119360,1,0,0,0,0,0,1,2
83761,1,0,0,0,0,0,1,5
119360,1,0,0,0,0,0,1,1
109938,1,0,0,0,0,0,1,1
12337077,1,1,1,1,1,1,6,1
12882763,1,1,1,1,1,1,6,1
12602870,1,1,1,1,1,1,6,7
9568257,0,0,1,1,1,1,4,1
9201868,1,0,1,1,1,1,5,0
7438038,1,0,1,1,1,1,5,2
8370557,1,0,1,1,1,1,5,2
11876562,1,1,1,1,1,1,6,7
12557010,1,1,1,1,1,1,6,1
8508667,1,0,1,1,1,1,5,7
10009989,1,0,1,1,1,1,5,1
9097465,1,0,1,1,1,1,5,0
8705779,1,0,1,1,1,1,5,0
8729183,1,0,1,1,1,1,5,7
12222819,1,1,1,1,1,1,6,2
8314300,1,0,1,1,1,1,5,0
8842230,1,0,1,1,1,1,5,4
8674596,0,0,1,1,1,1,4,5
12994899,0,1,1,1,1,1,5,0
8218337,1,0,1,1,1,1,5,0
12676639,1,1,1,1,1,1,6,1
8171567,0,0,1,1,1,1,4,0
9395496,1,0,1,1,1,1,5,0
13156064,1,1,1,1,1,1,6,1
8417191,0,0,1,1,1,1,4,0
685340,0,0,0,1,0,1,2,7
870877,0,0,0,1,0,1,2,2
800339,0,0,0,1,0,1,2,0
761188,0,0,0,1,0,1,2,1
858289,0,0,0,1,0,1,2,5
821590,0,0,0,1,0,1,2,2
713948,0,0,0,1,0,1,2,1
809167,0,0,0,1,0,1,2,2
766257,0,0,0,1,0,1,2,0
775493,0,0,0,1,0,1,2,4
760046,0,0,0,1,0,1,2,0
752526,0,0,0,1,0,1,2,4
817829,0,0,0,1,0,1,2,1
695312,0,0,0,1,0,1,2,7
815214,0,0,0,1,0,1,2,2
772634,0,0,0,1,0,1,2,7
862049,0,0,0,1,0,1,2,1
745172,0,0,0,1,0,1,2,1
700381,0,0,0,1,0,1,2,4
743862,0,0,0,1,0,1,2,2
818403,0,0,0,1,0,1,2,7
808595,0,0,0,1,0,1,2,7
815950,0,0,0,1,0,1,2,0
789388,0,0,0,1,0,1,2,4
755548,0,0,0,1,0,1,2,6
723752,0,0,0,1,0,1,2,2
748931,0,0,0,1,0,1,2,0
741245,0,0,0,1,0,1,2,7
684031,0,0,0,1,0,1,2,5
784320,0,0,0,1,0,1,2,7
848888,0,0,0,1,0,1,2,0
773205,0,0,0,1,0,1,2,0
847010,0,0,0,1,0,1,2,6
776800,0,0,0,1,0,1,2,2
748359,0,0,0,1,0,1,2,3
726204,0,0,0,1,0,1,2,7
781868,0,0,0,1,0,1,2,5
840390,0,0,0,1,0,1,2,0
768708,0,0,0,1,0,1,2,4
779823,0,0,0,1,0,1,2,0
839653,0,0,0,1,0,1,2,0
719588,0,0,0,1,0,1,2,0
792982,0,0,0,1,0,1,2,0
776228,0,0,0,1,0,1,2,1
819876,0,0,0,1,0,1,2,1
722039,0,0,0,1,0,1,2,2
821019,0,0,0,1,0,1,2,1
835158,0,0,0,1,0,1,2,0
747623,0,0,0,1,0,1,2,1
731107,0,0,0,1,0,1,2,1
814643,0,0,0,1,0,1,2,7
724491,0,0,0,1,0,1,2,5
834587,0,0,0,1,0,1,2,1
689265,0,0,0,1,0,1,2,1
781703,0,0,0,1,0,1,2,1
717137,0,0,0,1,0,1,2,0
812190,0,0,0,1,0,1,2,2
760452,0,0,0,1,0,1,2,2
761760,0,0,0,1,0,1,2,1
756285,0,0,0,1,0,1,2,0
833442,0,0,0,1,0,1,2,7
841370,0,0,0,1,0,1,2,5
806716,0,0,0,1,0,1,2,5
689101,0,0,0,1,0,1,2,4
681009,0,0,0,1,0,1,2,2
776800,0,0,0,1,0,1,2,4
769115,0,0,0,1,0,1,2,5
791840,0,0,0,1,0,1,2,0
770422,0,0,0,1,0,1,2,7
800910,0,0,0,1,0,1,2,1
751382,0,0,0,1,0,1,2,1
788817,0,0,0,1,0,1,2,0
805979,0,0,0,1,0,1,2,7
763069,0,0,0,1,0,1,2,7
782034,0,0,0,1,0,1,2,1
791269,0,0,0,1,0,1,2,0
709450,0,0,0,1,0,1,2,0
853957,0,0,0,1,0,1,2,1
