ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5390990,0,0,1,0,0,0,1,1
5493673,0,0,1,0,0,0,1,6
5801724,0,0,1,0,0,0,1,1
5853064,0,0,1,0,0,0,1,0
4980246,0,0,1,0,0,0,1,1
5339648,0,0,1,0,0,0,1,3
5390990,0,0,1,0,0,0,1,1
5442329,0,0,1,0,0,0,1,3
4928902,0,0,1,0,0,0,1,4
5955760,0,0,1,0,0,0,1,6
5288308,0,0,1,0,0,0,1,1
5545024,0,0,1,0,0,0,1,4
5647704,0,0,1,0,0,0,1,5
5545024,0,0,1,0,0,0,1,4
4723531,0,0,1,0,0,0,1,6
4826216,0,0,1,0,0,0,1,4
5339648,0,0,1,0,0,0,1,1
5699039,0,0,1,0,0,0,1,1
5082933,0,0,1,0,0,0,1,4
214515,0,0,0,0,0,1,1,3
161827,0,0,0,0,0,1,1,1
175000,0,0,0,0,0,1,1,3
182527,0,0,0,0,0,1,1,0
191935,0,0,0,0,0,1,1,6
193816,0,0,0,0,0,1,1,0
180644,0,0,0,0,0,1,1,3
158064,0,0,0,0,0,1,1,7
195698,0,0,0,0,0,1,1,0
182527,0,0,0,0,0,1,1,3
193816,0,0,0,0,0,1,1,0
176882,0,0,0,0,0,1,1,0
156182,0,0,0,0,0,1,1,7
173118,0,0,0,0,0,1,1,6
150536,0,0,0,0,0,1,1,2
195698,0,0,0,0,0,1,1,0
169354,0,0,0,0,0,1,1,0
195698,0,0,0,0,0,1,1,2
193816,0,0,0,0,0,1,1,3
190052,0,0,0,0,0,1,1,2
176882,0,0,0,0,0,1,1,4
158064,0,0,0,0,0,1,1,6
178763,0,0,0,0,0,1,1,3
184407,0,0,0,0,0,1,1,6
175000,0,0,0,0,0,1,1,4
184407,0,0,0,0,0,1,1,2
173118,0,0,0,0,0,1,1,0
188171,0,0,0,0,0,1,1,4
175000,0,0,0,0,0,1,1,0
190052,0,0,0,0,0,1,1,7
169354,0,0,0,0,0,1,1,0
169354,0,0,0,0,0,1,1,0
169354,0,0,0,0,0,1,1,1
158064,0,0,0,0,0,1,1,1
184407,0,0,0,0,0,1,1,1
199461,0,0,0,0,0,1,1,5
156182,0,0,0,0,0,1,1,5
188171,0,0,0,0,0,1,1,3
178763,0,0,0,0,0,1,1,4
197580,0,0,0,0,0,1,1,1
191935,0,0,0,0,0,1,1,0
178763,0,0,0,0,0,1,1,0
109369,1,0,0,0,0,0,1,3
114784,1,0,0,0,0,0,1,4
101791,1,0,0,0,0,0,1,3
124528,1,0,0,0,0,0,1,1
112618,1,0,0,0,0,0,1,0
113702,1,0,0,0,0,0,1,3
110456,1,0,0,0,0,0,1,1
89877,1,0,0,0,0,0,1,1
100708,1,0,0,0,0,0,1,4
119115,1,0,0,0,0,0,1,0
112618,1,0,0,0,0,0,1,4
111538,1,0,0,0,0,0,1,5
114784,1,0,0,0,0,0,1,6
113702,1,0,0,0,0,0,1,0
112618,1,0,0,0,0,0,1,7
115868,1,0,0,0,0,0,1,1
100708,1,0,0,0,0,0,1,6
100708,1,0,0,0,0,0,1,1
113702,1,0,0,0,0,0,1,0
100708,1,0,0,0,0,0,1,3
113702,1,0,0,0,0,0,1,0
109369,1,0,0,0,0,0,1,6
100708,1,0,0,0,0,0,1,0
108287,1,0,0,0,0,0,1,1
103953,1,0,0,0,0,0,1,7
118033,1,0,0,0,0,0,1,5
102871,1,0,0,0,0,0,1,3
98542,1,0,0,0,0,0,1,1
122365,1,0,0,0,0,0,1,3
114784,1,0,0,0,0,0,1,4
92045,1,0,0,0,0,0,1,2
120202,1,0,0,0,0,0,1,3
103953,1,0,0,0,0,0,1,0
121284,1,0,0,0,0,0,1,0
103953,1,0,0,0,0,0,1,1
124528,1,0,0,0,0,0,1,3
116953,1,0,0,0,0,0,1,3
108287,1,0,0,0,0,0,1,4
115868,1,0,0,0,0,0,1,0
116953,1,0,0,0,0,0,1,0
122365,1,0,0,0,0,0,1,0
115868,1,0,0,0,0,0,1,6
118033,1,0,0,0,0,0,1,1
105040,1,0,0,0,0,0,1,4
122365,1,0,0,0,0,0,1,1
120202,1,0,0,0,0,0,1,0
103953,1,0,0,0,0,0,1,0
120202,1,0,0,0,0,0,1,0
109369,1,0,0,0,0,0,1,0
115868,1,0,0,0,0,0,1,0
113702,1,0,0,0,0,0,1,4
116953,1,0,0,0,0,0,1,0
97456,1,0,0,0,0,0,1,5
96377,1,0,0,0,0,0,1,6
114784,1,0,0,0,0,0,1,0
121284,1,0,0,0,0,0,1,3
122365,1,0,0,0,0,0,1,0
99624,1,0,0,0,0,0,1,1
115868,1,0,0,0,0,0,1,4
119115,1,0,0,0,0,0,1,4
126697,1,0,0,0,0,0,1,0
118033,1,0,0,0,0,0,1,3
96377,1,0,0,0,0,0,1,2
124528,1,0,0,0,0,0,1,0
125613,1,0,0,0,0,0,1,0
115868,1,0,0,0,0,0,1,2
112618,1,0,0,0,0,0,1,3
98542,1,0,0,0,0,0,1,0
106122,1,0,0,0,0,0,1,6
111538,1,0,0,0,0,0,1,0
108287,1,0,0,0,0,0,1,0
109369,1,0,0,0,0,0,1,5
111538,1,0,0,0,0,0,1,0
114784,1,0,0,0,0,0,1,2
105040,1,0,0,0,0,0,1,1
109369,1,0,0,0,0,0,1,0
99624,1,0,0,0,0,0,1,1
123447,1,0,0,0,0,0,1,0
102871,1,0,0,0,0,0,1,6
114784,1,0,0,0,0,0,1,3
108287,1,0,0,0,0,0,1,3
124528,1,0,0,0,0,0,1,1
114784,1,0,0,0,0,0,1,0
118033,1,0,0,0,0,0,1,6
115868,1,0,0,0,0,0,1,3
122365,1,0,0,0,0,0,1,3
118033,1,0,0,0,0,0,1,6
99624,1,0,0,0,0,0,1,7
112618,1,0,0,0,0,0,1,4
113702,1,0,0,0,0,0,1,1
110456,1,0,0,0,0,0,1,2
112618,1,0,0,0,0,0,1,1
103953,1,0,0,0,0,0,1,7
109369,1,0,0,0,0,0,1,1
103953,1,0,0,0,0,0,1,3
109369,1,0,0,0,0,0,1,1
113702,1,0,0,0,0,0,1,1
118033,1,0,0,0,0,0,1,5
105040,1,0,0,0,0,0,1,1
118033,1,0,0,0,0,0,1,2
116953,1,0,0,0,0,0,1,0
108287,1,0,0,0,0,0,1,2
113702,1,0,0,0,0,0,1,5
111538,1,0,0,0,0,0,1,5
125613,1,0,0,0,0,0,1,3
103953,1,0,0,0,0,0,1,6
114784,1,0,0,0,0,0,1,0
120202,1,0,0,0,0,0,1,6
112618,1,0,0,0,0,0,1,0
114784,1,0,0,0,0,0,1,7
109369,1,0,0,0,0,0,1,0
122365,1,0,0,0,0,0,1,0
110456,1,0,0,0,0,0,1,0
125613,1,0,0,0,0,0,1,0
105040,1,0,0,0,0,0,1,0
115868,1,0,0,0,0,0,1,0
119115,1,0,0,0,0,0,1,7
125613,1,0,0,0,0,0,1,1
115868,1,0,0,0,0,0,1,2
109369,1,0,0,0,0,0,1,0
106122,1,0,0,0,0,0,1,6
106122,1,0,0,0,0,0,1,0
110456,1,0,0,0,0,0,1,1
99624,1,0,0,0,0,0,1,6
108287,1,0,0,0,0,0,1,1
123447,1,0,0,0,0,0,1,0
112618,1,0,0,0,0,0,1,0
113702,1,0,0,0,0,0,1,2
108287,1,0,0,0,0,0,1,3
108287,1,0,0,0,0,0,1,1
111538,1,0,0,0,0,0,1,0
123447,1,0,0,0,0,0,1,0
118033,1,0,0,0,0,0,1,0
118033,1,0,0,0,0,0,1,2
111538,1,0,0,0,0,0,1,3
108287,1,0,0,0,0,0,1,3
12866612,1,1,1,1,1,1,6,0
12836472,1,1,1,1,1,1,6,0
12702666,1,1,1,1,1,1,6,1
11860565,1,1,1,1,1,1,6,3
8875424,1,0,1,1,1,1,5,1
9748609,1,0,1,1,1,1,5,0
8815609,1,0,1,1,1,1,5,1
12702968,0,1,1,1,1,1,5,0
8588169,1,0,1,1,1,1,5,0
9386321,0,0,1,1,1,1,4,0
9661315,0,0,1,1,1,1,4,0
13037874,0,1,1,1,1,1,5,0
8768016,1,0,1,1,1,1,5,2
8725717,0,0,1,1,1,1,4,6
9086750,1,0,1,1,1,1,5,0
8429392,0,0,1,1,1,1,4,3
8626300,0,0,1,1,1,1,4,6
10134795,1,0,1,1,1,1,5,0
8503054,0,0,1,1,1,1,4,0
11291739,1,1,1,1,1,1,6,2
9538430,1,0,1,1,1,1,5,0
12316882,1,1,1,1,1,1,6,4
11549315,1,1,1,1,1,1,6,3
8935989,0,0,1,1,1,1,4,4
8671003,0,0,1,1,1,1,4,3
759519,0,0,0,1,0,1,2,0
711334,0,0,0,1,0,1,2,2
818660,0,0,0,1,0,1,2,0
840906,0,0,0,1,0,1,2,0
832236,0,0,0,1,0,1,2,2
861840,0,0,0,1,0,1,2,1
769903,0,0,0,1,0,1,2,3
832807,0,0,0,1,0,1,2,1
773667,0,0,0,1,0,1,2,7
747490,0,0,0,1,0,1,2,0
817349,0,0,0,1,0,1,2,3
816611,0,0,0,1,0,1,2,0
748801,0,0,0,1,0,1,2,5
819803,0,0,0,1,0,1,2,1
745608,0,0,0,1,0,1,2,3
749943,0,0,0,1,0,1,2,1
832236,0,0,0,1,0,1,2,4
791341,0,0,0,1,0,1,2,0
774809,0,0,0,1,0,1,2,3
837309,0,0,0,1,0,1,2,4
835833,0,0,0,1,0,1,2,4
808512,0,0,0,1,0,1,2,0
787981,0,0,0,1,0,1,2,0
760090,0,0,0,1,0,1,2,1
742014,0,0,0,1,0,1,2,6
722053,0,0,0,1,0,1,2,0
703403,0,0,0,1,0,1,2,0
755587,0,0,0,1,0,1,2,1
820946,0,0,0,1,0,1,2,4
787813,0,0,0,1,0,1,2,0
740298,0,0,0,1,0,1,2,2
747893,0,0,0,1,0,1,2,0
735392,0,0,0,1,0,1,2,0
794365,0,0,0,1,0,1,2,5
716575,0,0,0,1,0,1,2,5
758780,0,0,0,1,0,1,2,0
835999,0,0,0,1,0,1,2,0
871417,0,0,0,1,0,1,2,0
758612,0,0,0,1,0,1,2,1
844501,0,0,0,1,0,1,2,1
773095,0,0,0,1,0,1,2,0
856364,0,0,0,1,0,1,2,1
714526,0,0,0,1,0,1,2,0
764996,0,0,0,1,0,1,2,2
769163,0,0,0,1,0,1,2,2
746515,0,0,0,1,0,1,2,6
846383,0,0,0,1,0,1,2,0
790435,0,0,0,1,0,1,2,0
812847,0,0,0,1,0,1,2,3
871417,0,0,0,1,0,1,2,0
783647,0,0,0,1,0,1,2,1
809083,0,0,0,1,0,1,2,3
807941,0,0,0,1,0,1,2,5
809083,0,0,0,1,0,1,2,0
830354,0,0,0,1,0,1,2,4
774238,0,0,0,1,0,1,2,0
774404,0,0,0,1,0,1,2,0
825280,0,0,0,1,0,1,2,2
829617,0,0,0,1,0,1,2,3
781765,0,0,0,1,0,1,2,5
790435,0,0,0,1,0,1,2,7
810395,0,0,0,1,0,1,2,1
823399,0,0,0,1,0,1,2,7
782336,0,0,0,1,0,1,2,6
763686,0,0,0,1,0,1,2,7
772356,0,0,0,1,0,1,2,1
733746,0,0,0,1,0,1,2,2
839190,0,0,0,1,0,1,2,0
795508,0,0,0,1,0,1,2,0
786266,0,0,0,1,0,1,2,4
798129,0,0,0,1,0,1,2,1
754446,0,0,0,1,0,1,2,3
837142,0,0,0,1,0,1,2,7
854648,0,0,0,1,0,1,2,3
733915,0,0,0,1,0,1,2,3
713955,0,0,0,1,0,1,2,4
796651,0,0,0,1,0,1,2,0
785529,0,0,0,1,0,1,2,5
771045,0,0,0,1,0,1,2,1
674035,0,0,0,1,0,1,2,6
783647,0,0,0,1,0,1,2,5
779884,0,0,0,1,0,1,2,3
815872,0,0,0,1,0,1,2,1
804916,0,0,0,1,0,1,2,3
784957,0,0,0,1,0,1,2,0
764996,0,0,0,1,0,1,2,6
702832,0,0,0,1,0,1,2,0
811133,0,0,0,1,0,1,2,0
837881,0,0,0,1,0,1,2,0
684585,0,0,0,1,0,1,2,1
825853,0,0,0,1,0,1,2,0
693423,0,0,0,1,0,1,2,3
846383,0,0,0,1,0,1,2,0
801725,0,0,0,1,0,1,2,1
786266,0,0,0,1,0,1,2,0
729412,0,0,0,1,0,1,2,7
756495,0,0,0,1,0,1,2,1
754446,0,0,0,1,0,1,2,3
814728,0,0,0,1,0,1,2,0
817349,0,0,0,1,0,1,2,5
768759,0,0,0,1,0,1,2,1
774404,0,0,0,1,0,1,2,0
764996,0,0,0,1,0,1,2,1
791745,0,0,0,1,0,1,2,6
759519,0,0,0,1,0,1,2,1
800414,0,0,0,1,0,1,2,2
657838,0,0,0,1,0,1,2,3
778002,0,0,0,1,0,1,2,0
850719,0,0,0,1,0,1,2,1
726555,0,0,0,1,0,1,2,3
739560,0,0,0,1,0,1,2,3
671010,0,0,0,1,0,1,2,7
792887,0,0,0,1,0,1,2,1
779144,0,0,0,1,0,1,2,6
823399,0,0,0,1,0,1,2,0
795508,0,0,0,1,0,1,2,4
858412,0,0,0,1,0,1,2,7
795508,0,0,0,1,0,1,2,1
840738,0,0,0,1,0,1,2,0
776120,0,0,0,1,0,1,2,7
795508,0,0,0,1,0,1,2,1
698900,0,0,0,1,0,1,2,4
808679,0,0,0,1,0,1,2,0
768759,0,0,0,1,0,1,2,0
787409,0,0,0,1,0,1,2,0
760831,0,0,0,1,0,1,2,4
701522,0,0,0,1,0,1,2,0
739963,0,0,0,1,0,1,2,1
767451,0,0,0,1,0,1,2,0
791745,0,0,0,1,0,1,2,3
816611,0,0,0,1,0,1,2,0
728842,0,0,0,1,0,1,2,1
700211,0,0,0,1,0,1,2,5
837142,0,0,0,1,0,1,2,0
812847,0,0,0,1,0,1,2,2
767451,0,0,0,1,0,1,2,7
738250,0,0,0,1,0,1,2,0
777430,0,0,0,1,0,1,2,0
720172,0,0,0,1,0,1,2,3
834118,0,0,0,1,0,1,2,7
748061,0,0,0,1,0,1,2,1
786100,0,0,0,1,0,1,2,0
709048,0,0,0,1,0,1,2,3
722220,0,0,0,1,0,1,2,2
801725,0,0,0,1,0,1,2,0
708142,0,0,0,1,0,1,2,2
734487,0,0,0,1,0,1,2,4
771952,0,0,0,1,0,1,2,7
792317,0,0,0,1,0,1,2,3
782168,0,0,0,1,0,1,2,4
823399,0,0,0,1,0,1,2,1
781597,0,0,0,1,0,1,2,6
695305,0,0,0,1,0,1,2,3
717551,0,0,0,1,0,1,2,6
829781,0,0,0,1,0,1,2,3
717885,0,0,0,1,0,1,2,1
649907,0,0,0,1,0,1,2,6
669128,0,0,0,1,0,1,2,2
830354,0,0,0,1,0,1,2,3
718692,0,0,0,1,0,1,2,2
732033,0,0,0,1,0,1,2,7
788553,0,0,0,1,0,1,2,7
740132,0,0,0,1,0,1,2,0
868224,0,0,0,1,0,1,2,3
804346,0,0,0,1,0,1,2,0
