ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5213594,0,0,1,0,0,0,1,1
6115935,0,0,1,0,0,0,1,1
6065811,0,0,1,0,0,0,1,0
5765023,0,0,1,0,0,0,1,0
5263724,0,0,1,0,0,0,1,2
5464249,0,0,1,0,0,0,1,0
5213594,0,0,1,0,0,0,1,0
5514378,0,0,1,0,0,0,1,0
6015673,0,0,1,0,0,0,1,1
5614624,0,0,1,0,0,0,1,1
5915418,0,0,1,0,0,0,1,0
5363983,0,0,1,0,0,0,1,0
5614624,0,0,1,0,0,0,1,0
192886,0,0,0,0,0,1,1,5
179778,0,0,0,0,0,1,1,4
194759,0,0,0,0,0,1,1,2
189141,0,0,0,0,0,1,1,2
162924,0,0,0,0,0,1,1,3
196632,0,0,0,0,0,1,1,5
176033,0,0,0,0,0,1,1,1
166669,0,0,0,0,0,1,1,1
198504,0,0,0,0,0,1,1,5
161050,0,0,0,0,0,1,1,3
189141,0,0,0,0,0,1,1,1
164796,0,0,0,0,0,1,1,2
191014,0,0,0,0,0,1,1,2
176033,0,0,0,0,0,1,1,1
172287,0,0,0,0,0,1,1,5
179778,0,0,0,0,0,1,1,0
189141,0,0,0,0,0,1,1,2
185396,0,0,0,0,0,1,1,0
198504,0,0,0,0,0,1,1,2
172287,0,0,0,0,0,1,1,2
191014,0,0,0,0,0,1,1,0
176033,0,0,0,0,0,1,1,2
177905,0,0,0,0,0,1,1,0
159178,0,0,0,0,0,1,1,4
189141,0,0,0,0,0,1,1,1
172287,0,0,0,0,0,1,1,1
170414,0,0,0,0,0,1,1,0
192886,0,0,0,0,0,1,1,2
120176,1,0,0,0,0,0,1,0
111958,1,0,0,0,0,0,1,2
100659,1,0,0,0,0,0,1,1
95524,1,0,0,0,0,0,1,0
115041,1,0,0,0,0,0,1,1
112984,1,0,0,0,0,0,1,1
115041,1,0,0,0,0,0,1,1
99633,1,0,0,0,0,0,1,5
88333,1,0,0,0,0,0,1,4
97576,1,0,0,0,0,0,1,5
108875,1,0,0,0,0,0,1,1
110933,1,0,0,0,0,0,1,5
102713,1,0,0,0,0,0,1,0
103739,1,0,0,0,0,0,1,0
104771,1,0,0,0,0,0,1,1
110933,1,0,0,0,0,0,1,4
85251,1,0,0,0,0,0,1,1
109904,1,0,0,0,0,0,1,0
103739,1,0,0,0,0,0,1,2
111958,1,0,0,0,0,0,1,2
112984,1,0,0,0,0,0,1,4
109904,1,0,0,0,0,0,1,0
123259,1,0,0,0,0,0,1,0
119147,1,0,0,0,0,0,1,1
122230,1,0,0,0,0,0,1,0
114015,1,0,0,0,0,0,1,2
105796,1,0,0,0,0,0,1,1
107850,1,0,0,0,0,0,1,2
97576,1,0,0,0,0,0,1,2
110933,1,0,0,0,0,0,1,1
119147,1,0,0,0,0,0,1,0
105796,1,0,0,0,0,0,1,1
112984,1,0,0,0,0,0,1,5
101684,1,0,0,0,0,0,1,5
