ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5821186,0,0,1,0,0,0,1,0
5520092,0,0,1,0,0,0,1,1
5570266,0,0,1,0,0,0,1,2
4917905,0,0,1,0,0,0,1,2
184254,0,0,0,0,0,1,1,0
188015,0,0,0,0,0,1,1,0
193655,0,0,0,0,0,1,1,1
176735,0,0,0,0,0,1,1,0
163573,0,0,0,0,0,1,1,1
178614,0,0,0,0,0,1,1,0
178614,0,0,0,0,0,1,1,1
176735,0,0,0,0,0,1,1,1
186135,0,0,0,0,0,1,1,1
114983,1,0,0,0,0,0,1,0
110948,1,0,0,0,0,0,1,1
125068,1,0,0,0,0,0,1,1
121037,1,0,0,0,0,0,1,0
111961,1,0,0,0,0,0,1,0
93803,1,0,0,0,0,0,1,0
105906,1,0,0,0,0,0,1,1
107924,1,0,0,0,0,0,1,1
78670,1,0,0,0,0,0,1,1
105906,1,0,0,0,0,0,1,0
106913,1,0,0,0,0,0,1,2
100862,1,0,0,0,0,0,1,1
98845,1,0,0,0,0,0,1,1
109940,1,0,0,0,0,0,1,1
87748,1,0,0,0,0,0,1,1
101870,1,0,0,0,0,0,1,2
113975,1,0,0,0,0,0,1,2
111961,1,0,0,0,0,0,1,1
103890,1,0,0,0,0,0,1,0
107924,1,0,0,0,0,0,1,1
99851,1,0,0,0,0,0,1,2
123055,1,0,0,0,0,0,1,0
110948,1,0,0,0,0,0,1,0
100862,1,0,0,0,0,0,1,1
109940,1,0,0,0,0,0,1,2
111961,1,0,0,0,0,0,1,0
101870,1,0,0,0,0,0,1,0
98845,1,0,0,0,0,0,1,0
112968,1,0,0,0,0,0,1,0
99851,1,0,0,0,0,0,1,0
8711316,1,1,1,1,1,1,6,1
10267973,1,1,1,1,1,1,6,0
10363610,1,1,1,1,1,1,6,0
8888559,1,0,1,1,1,1,5,0
8623743,1,0,1,1,1,1,5,1
9884714,1,1,1,1,1,1,6,2
672721,0,0,0,1,0,1,2,0
818217,0,0,0,1,0,1,2,0
773034,0,0,0,1,0,1,2,0
815244,0,0,0,1,0,1,2,0
763876,0,0,0,1,0,1,2,1
859094,0,0,0,1,0,1,2,0
822220,0,0,0,1,0,1,2,1
810696,0,0,0,1,0,1,2,2
846480,0,0,0,1,0,1,2,0
833804,0,0,0,1,0,1,2,1
885174,0,0,0,1,0,1,2,0
789711,0,0,0,1,0,1,2,0
790499,0,0,0,1,0,1,2,0
831925,0,0,0,1,0,1,2,0
788863,0,0,0,1,0,1,2,0
803116,0,0,0,1,0,1,2,1
845085,0,0,0,1,0,1,2,1
810393,0,0,0,1,0,1,2,1
703104,0,0,0,1,0,1,2,0
785648,0,0,0,1,0,1,2,2
886507,0,0,0,1,0,1,2,0
873893,0,0,0,1,0,1,2,0
731853,0,0,0,1,0,1,2,0
784314,0,0,0,1,0,1,2,1
840778,0,0,0,1,0,1,2,0
834350,0,0,0,1,0,1,2,1
766544,0,0,0,1,0,1,2,0
749077,0,0,0,1,0,1,2,0
725971,0,0,0,1,0,1,2,1
777581,0,0,0,1,0,1,2,2
834046,0,0,0,1,0,1,2,0
713354,0,0,0,1,0,1,2,1
808512,0,0,0,1,0,1,2,0
817368,0,0,0,1,0,1,2,1
818459,0,0,0,1,0,1,2,0
802872,0,0,0,1,0,1,2,0
826525,0,0,0,1,0,1,2,0
786497,0,0,0,1,0,1,2,0
764422,0,0,0,1,0,1,2,1
757992,0,0,0,1,0,1,2,0
881656,0,0,0,1,0,1,2,0
727850,0,0,0,1,0,1,2,0
865826,0,0,0,1,0,1,2,0
817125,0,0,0,1,0,1,2,0
897244,0,0,0,1,0,1,2,0
665443,0,0,0,1,0,1,2,1
780554,0,0,0,1,0,1,2,0
832712,0,0,0,1,0,1,2,2
837565,0,0,0,1,0,1,2,1
872499,0,0,0,1,0,1,2,0
765513,0,0,0,1,0,1,2,0
829740,0,0,0,1,0,1,2,0
843750,0,0,0,1,0,1,2,0
724333,0,0,0,1,0,1,2,0
689095,0,0,0,1,0,1,2,0
859882,0,0,0,1,0,1,2,1
867950,0,0,0,1,0,1,2,0
811182,0,0,0,1,0,1,2,0
794807,0,0,0,1,0,1,2,0
753929,0,0,0,1,0,1,2,0
877895,0,0,0,1,0,1,2,0
870921,0,0,0,1,0,1,2,0
663016,0,0,0,1,0,1,2,0
878987,0,0,0,1,0,1,2,0
790499,0,0,0,1,0,1,2,1
753627,0,0,0,1,0,1,2,2
855031,0,0,0,1,0,1,2,0
768727,0,0,0,1,0,1,2,0
794018,0,0,0,1,0,1,2,2
899124,0,0,0,1,0,1,2,0
670051,0,0,0,1,0,1,2,1
712809,0,0,0,1,0,1,2,0
742648,0,0,0,1,0,1,2,2
810939,0,0,0,1,0,1,2,1
866070,0,0,0,1,0,1,2,0
823857,0,0,0,1,0,1,2,1
831680,0,0,0,1,0,1,2,2
874924,0,0,0,1,0,1,2,0
649066,0,0,0,1,0,1,2,2
859882,0,0,0,1,0,1,2,0
874682,0,0,0,1,0,1,2,1
768181,0,0,0,1,0,1,2,0
789408,0,0,0,1,0,1,2,2
780796,0,0,0,1,0,1,2,0
802630,0,0,0,1,0,1,2,0
826525,0,0,0,1,0,1,2,0
886507,0,0,0,1,0,1,2,1
745318,0,0,0,1,0,1,2,2
752050,0,0,0,1,0,1,2,1
824100,0,0,0,1,0,1,2,2
810393,0,0,0,1,0,1,2,0
780251,0,0,0,1,0,1,2,2
776005,0,0,0,1,0,1,2,2
786437,0,0,0,1,0,1,2,1
