ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5659212,0,0,1,0,0,0,1,3
5559050,0,0,1,0,0,0,1,0
4807830,0,0,1,0,0,0,1,5
4807830,0,0,1,0,0,0,1,5
5258567,0,0,1,0,0,0,1,3
5759375,0,0,1,0,0,0,1,1
4657578,0,0,1,0,0,0,1,4
4407172,0,0,1,0,0,0,1,0
5408817,0,0,1,0,0,0,1,3
5258567,0,0,1,0,0,0,1,5
5108319,0,0,1,0,0,0,1,2
5909623,0,0,1,0,0,0,1,0
4807830,0,0,1,0,0,0,1,3
179587,0,0,0,0,0,1,1,2
175847,0,0,0,0,0,1,1,2
192682,0,0,0,0,0,1,1,4
183328,0,0,0,0,0,1,1,0
164622,0,0,0,0,0,1,1,1
200165,0,0,0,0,0,1,1,0
172105,0,0,0,0,0,1,1,4
179587,0,0,0,0,0,1,1,0
170233,0,0,0,0,0,1,1,2
160880,0,0,0,0,0,1,1,0
160880,0,0,0,0,0,1,1,0
175847,0,0,0,0,0,1,1,3
175847,0,0,0,0,0,1,1,1
194552,0,0,0,0,0,1,1,0
194552,0,0,0,0,0,1,1,0
183328,0,0,0,0,0,1,1,1
183328,0,0,0,0,0,1,1,5
187070,0,0,0,0,0,1,1,3
183328,0,0,0,0,0,1,1,1
177717,0,0,0,0,0,1,1,2
170233,0,0,0,0,0,1,1,3
164622,0,0,0,0,0,1,1,2
173975,0,0,0,0,0,1,1,2
170233,0,0,0,0,0,1,1,1
173975,0,0,0,0,0,1,1,1
159009,0,0,0,0,0,1,1,3
181459,0,0,0,0,0,1,1,3
185199,0,0,0,0,0,1,1,4
114042,1,0,0,0,0,0,1,5
97303,1,0,0,0,0,0,1,0
102533,1,0,0,0,0,0,1,0
103576,1,0,0,0,0,0,1,2
112998,1,0,0,0,0,0,1,5
102533,1,0,0,0,0,0,1,0
109857,1,0,0,0,0,0,1,0
114042,1,0,0,0,0,0,1,0
112998,1,0,0,0,0,0,1,3
102533,1,0,0,0,0,0,1,3
107766,1,0,0,0,0,0,1,2
110902,1,0,0,0,0,0,1,1
105670,1,0,0,0,0,0,1,3
106721,1,0,0,0,0,0,1,1
99393,1,0,0,0,0,0,1,3
100437,1,0,0,0,0,0,1,0
105670,1,0,0,0,0,0,1,4
102533,1,0,0,0,0,0,1,1
103576,1,0,0,0,0,0,1,1
107766,1,0,0,0,0,0,1,0
99393,1,0,0,0,0,0,1,2
106721,1,0,0,0,0,0,1,0
117183,1,0,0,0,0,0,1,0
106721,1,0,0,0,0,0,1,0
108810,1,0,0,0,0,0,1,5
102533,1,0,0,0,0,0,1,3
102533,1,0,0,0,0,0,1,0
106721,1,0,0,0,0,0,1,3
101488,1,0,0,0,0,0,1,2
105670,1,0,0,0,0,0,1,3
99393,1,0,0,0,0,0,1,3
93118,1,0,0,0,0,0,1,2
98349,1,0,0,0,0,0,1,3
107766,1,0,0,0,0,0,1,5
108810,1,0,0,0,0,0,1,1
102533,1,0,0,0,0,0,1,4
115087,1,0,0,0,0,0,1,3
97303,1,0,0,0,0,0,1,3
84744,1,0,0,0,0,0,1,0
104625,1,0,0,0,0,0,1,5
109857,1,0,0,0,0,0,1,4
111950,1,0,0,0,0,0,1,0
81605,1,0,0,0,0,0,1,4
97303,1,0,0,0,0,0,1,2
112998,1,0,0,0,0,0,1,0
95210,1,0,0,0,0,0,1,2
119273,1,0,0,0,0,0,1,1
95210,1,0,0,0,0,0,1,3
112998,1,0,0,0,0,0,1,1
101488,1,0,0,0,0,0,1,0
100437,1,0,0,0,0,0,1,0
110902,1,0,0,0,0,0,1,0
109857,1,0,0,0,0,0,1,3
115087,1,0,0,0,0,0,1,3
109857,1,0,0,0,0,0,1,0
103576,1,0,0,0,0,0,1,0
97303,1,0,0,0,0,0,1,0
110902,1,0,0,0,0,0,1,1
105670,1,0,0,0,0,0,1,2
119273,1,0,0,0,0,0,1,0
98349,1,0,0,0,0,0,1,5
106721,1,0,0,0,0,0,1,3
