0,0,1088.96,0,0,0
0,0,1115.39,0,0,0
0,0,1110.1,0,0,0
0,0,1083.67,0,0,0
0,0,1157.68,0,0,0
0,0,1115.39,0,0,0
0,0,0,0,0,354.67
0,0,0,0,0,332.96
0,0,0,0,0,351.06
0,0,0,0,0,356.48
0,0,0,0,0,360.1
0,0,0,0,0,336.58
0,0,0,0,0,349.25
0,0,0,0,0,338.39
0,0,0,0,0,332.96
0,0,0,0,0,365.53
0,0,0,0,0,356.48
0,0,0,0,0,354.67
0,0,0,0,0,334.77
0,0,0,0,0,332.96
128.33,0,0,0,0,0
120.74,0,0,0,0,0
128.33,0,0,0,0,0
114.42,0,0,0,0,0
123.27,0,0,0,0,0
128.33,0,0,0,0,0
135.91,0,0,0,0,0
129.59,0,0,0,0,0
125.8,0,0,0,0,0
125.16,0,0,0,0,0
127.69,0,0,0,0,0
129.59,0,0,0,0,0
128.96,0,0,0,0,0
132.12,0,0,0,0,0
126.43,0,0,0,0,0
126.43,0,0,0,0,0
132.12,0,0,0,0,0
134.01,0,0,0,0,0
130.22,0,0,0,0,0
132.12,0,0,0,0,0
131.49,0,0,0,0,0
133.38,0,0,0,0,0
134.01,0,0,0,0,0
117.58,0,0,0,0,0
132.75,0,0,0,0,0
128.33,0,0,0,0,0
134.01,0,0,0,0,0
123.27,0,0,0,0,0
128.96,0,0,0,0,0
121.37,0,0,0,0,0
121.37,0,0,0,0,0
124.53,0,0,0,0,0
128.96,0,0,0,0,0
123.27,0,0,0,0,0
125.8,0,0,0,0,0
133.38,0,0,0,0,0
128.96,0,0,0,0,0
124.53,0,0,0,0,0
122,0,0,0,0,0
130.85,0,0,0,0,0
118.84,0,0,0,0,0
129.59,0,0,0,0,0
123.27,0,0,0,0,0
135.28,0,0,0,0,0
127.69,0,0,0,0,0
124.53,496.35,1046.67,2921.78,540.45,367.34
134.01,513.14,1078.39,2780.63,524.79,349.25
122.64,522.73,1152.39,2780.63,543.07,334.77
135.28,0,1157.68,2738.28,550.9,376.39
137.81,0,1136.53,2879.43,527.4,360.1
128.96,0,1057.24,2837.09,527.4,367.34
128.96,0,1051.95,2724.17,535.23,338.39
0,0,1030.81,2653.59,498.68,336.58
0,0,0,2667.71,0,352.87
0,0,0,2752.4,0,351.06
0,0,0,2808.86,0,370.96
0,0,0,2851.2,0,372.77
0,0,0,2766.51,0,365.53
0,0,0,2724.17,0,343.82
0,0,0,2724.17,0,372.77
0,0,0,2738.28,0,360.1
0,0,0,2879.43,0,352.87
0,0,0,2780.63,0,352.87
0,0,0,2794.74,0,365.53
0,0,0,2653.59,0,356.48
0,0,0,2794.74,0,331.15
0,0,0,2695.94,0,356.48
0,0,0,2837.09,0,363.72
0,0,0,2695.94,0,343.82
0,0,0,2752.4,0,343.82
0,0,0,2865.32,0,342.01
0,0,0,2766.51,0,327.53
0,0,0,2667.71,0,345.63
0,0,0,2794.74,0,351.06
0,0,0,2907.66,0,360.1
0,0,0,2695.94,0,354.67
0,0,0,2837.09,0,358.29
0,0,0,3020.58,0,365.53
0,0,0,2625.36,0,347.44
0,0,0,2724.17,0,372.77
0,0,0,2667.71,0,345.63
0,0,0,2794.74,0,347.44
0,0,0,2724.17,0,363.72
0,0,0,2681.82,0,356.48
0,0,0,2964.12,0,361.91
0,0,0,2710.05,0,347.44
0,0,0,2879.43,0,378.2
0,0,0,2921.78,0,338.39
0,0,0,2766.51,0,343.82
0,0,0,2794.74,0,356.48
0,0,0,2695.94,0,354.67
0,0,0,2893.55,0,372.77
0,0,0,2724.17,0,347.44
0,0,0,2653.59,0,343.82
0,0,0,2865.32,0,349.25
0,0,0,2738.28,0,331.15
0,0,0,2766.51,0,365.53
0,0,0,2794.74,0,342.01
0,0,0,2879.43,0,365.53
0,0,0,2907.66,0,360.1
0,0,0,2724.17,0,345.63
0,0,0,2681.82,0,352.87
0,0,0,2738.28,0,334.77
0,0,0,2752.4,0,334.77
0,0,0,2695.94,0,376.39
0,0,0,2611.25,0,345.63
0,0,0,2851.2,0,342.01
0,0,0,2879.43,0,345.63
0,0,0,2639.48,0,356.48
0,0,0,2794.74,0,369.15
0,0,0,2822.97,0,372.77
0,0,0,2822.97,0,342.01
0,0,0,2837.09,0,378.2
0,0,0,2879.43,0,354.67
0,0,0,2794.74,0,334.77
0,0,0,2653.59,0,360.1
0,0,0,2865.32,0,356.48
0,0,0,2794.74,0,354.67
