42,132,12,370,132,240
42,139,12,370,132,240
42,139,12,370,132,240
42,139,12,226,132,22
42,139,12,226,132,22
42,139,12,370,132,240
42,139,12,370,132,240
42,139,12,226,132,22
42,139,12,226,132,22
42,139,140,370,140,393
147,139,140,370,140,356
147,139,140,370,139,356
147,139,140,370,139,356
147,139,140,370,139,356
147,139,140,370,140,356
147,139,140,370,139,356
147,139,140,370,139,356
147,139,140,370,139,356
69,132,12,370,132,240
69,139,12,370,132,240
69,139,12,226,132,240
69,139,12,226,134,240
69,139,12,226,134,240
69,139,12,370,132,240
69,139,12,226,132,240
69,139,12,226,134,240
69,139,12,226,134,240
73,132,12,370,132,240
73,139,12,370,132,240
73,139,12,226,132,240
73,139,12,226,132,240
73,139,12,226,132,240
73,139,12,370,132,240
73,139,12,226,132,240
73,139,12,226,132,240
73,139,12,226,132,240
129,132,140,370,132,240
129,139,12,370,132,240
147,139,140,370,132,356
147,139,140,370,139,356
83,139,12,370,139,356
129,139,12,370,132,240
147,139,140,370,132,356
147,139,140,370,139,356
83,139,12,370,139,356
124,132,140,149,132,240
124,139,12,149,137,240
124,139,12,194,137,240
124,139,12,194,137,240
124,139,12,194,137,240
124,139,12,149,137,240
124,139,12,194,137,240
124,139,12,194,137,240
124,139,12,194,137,240
