ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5908514,0,0,1,0,0,0,1,0
5357724,0,0,1,0,0,0,1,1
5457873,0,0,1,0,0,0,1,2
5057286,0,0,1,0,0,0,1,0
181941,0,0,0,0,0,1,1,1
151928,0,0,0,0,0,1,1,1
172562,0,0,0,0,0,1,1,2
189442,0,0,0,0,0,1,1,2
202572,0,0,0,0,0,1,1,1
183815,0,0,0,0,0,1,1,2
174437,0,0,0,0,0,1,1,1
183815,0,0,0,0,0,1,1,1
178189,0,0,0,0,0,1,1,0
102585,1,0,0,0,0,0,1,0
109841,1,0,0,0,0,0,1,1
116061,1,0,0,0,0,0,1,0
122277,1,0,0,0,0,0,1,0
108806,1,0,0,0,0,0,1,0
106734,1,0,0,0,0,0,1,1
110878,1,0,0,0,0,0,1,0
115026,1,0,0,0,0,0,1,0
93260,1,0,0,0,0,0,1,2
111916,1,0,0,0,0,0,1,0
106734,1,0,0,0,0,0,1,1
115026,1,0,0,0,0,0,1,1
79789,1,0,0,0,0,0,1,2
103624,1,0,0,0,0,0,1,2
121241,1,0,0,0,0,0,1,0
115026,1,0,0,0,0,0,1,0
107768,1,0,0,0,0,0,1,0
108806,1,0,0,0,0,0,1,2
100517,1,0,0,0,0,0,1,0
112950,1,0,0,0,0,0,1,1
98441,1,0,0,0,0,0,1,0
105700,1,0,0,0,0,0,1,1
107768,1,0,0,0,0,0,1,1
110878,1,0,0,0,0,0,1,0
112950,1,0,0,0,0,0,1,0
113986,1,0,0,0,0,0,1,1
96371,1,0,0,0,0,0,1,0
115026,1,0,0,0,0,0,1,0
103624,1,0,0,0,0,0,1,0
112950,1,0,0,0,0,0,1,0
10514869,1,1,1,1,1,1,6,0
10151634,1,1,1,1,1,1,6,1
10307309,1,1,1,1,1,1,6,0
9427660,1,0,1,1,1,1,5,0
10571256,0,1,1,1,1,1,5,0
8642979,1,0,1,1,1,1,5,0
735158,0,0,0,1,0,1,2,2
717724,0,0,0,1,0,1,2,1
726886,0,0,0,1,0,1,2,1
772022,0,0,0,1,0,1,2,2
720705,0,0,0,1,0,1,2,1
676676,0,0,0,1,0,1,2,1
762090,0,0,0,1,0,1,2,1
771468,0,0,0,1,0,1,2,0
796405,0,0,0,1,0,1,2,0
807994,0,0,0,1,0,1,2,2
806889,0,0,0,1,0,1,2,2
684949,0,0,0,1,0,1,2,2
840218,0,0,0,1,0,1,2,0
853130,0,0,0,1,0,1,2,2
723351,0,0,0,1,0,1,2,2
792653,0,0,0,1,0,1,2,1
769593,0,0,0,1,0,1,2,0
793206,0,0,0,1,0,1,2,0
760214,0,0,0,1,0,1,2,2
774449,0,0,0,1,0,1,2,1
783828,0,0,0,1,0,1,2,0
736817,0,0,0,1,0,1,2,1
811746,0,0,0,1,0,1,2,1
668067,0,0,0,1,0,1,2,0
800493,0,0,0,1,0,1,2,0
828964,0,0,0,1,0,1,2,2
802921,0,0,0,1,0,1,2,0
814392,0,0,0,1,0,1,2,0
810978,0,0,0,1,0,1,2,0
809102,0,0,0,1,0,1,2,0
765841,0,0,0,1,0,1,2,0
775220,0,0,0,1,0,1,2,1
740904,0,0,0,1,0,1,2,0
817711,0,0,0,1,0,1,2,0
760983,0,0,0,1,0,1,2,1
722029,0,0,0,1,0,1,2,0
801262,0,0,0,1,0,1,2,1
763413,0,0,0,1,0,1,2,0
808547,0,0,0,1,0,1,2,2
831945,0,0,0,1,0,1,2,1
805351,0,0,0,1,0,1,2,1
786810,0,0,0,1,0,1,2,0
691464,0,0,0,1,0,1,2,2
741674,0,0,0,1,0,1,2,1
805566,0,0,0,1,0,1,2,2
713756,0,0,0,1,0,1,2,0
732514,0,0,0,1,0,1,2,1
753481,0,0,0,1,0,1,2,0
779524,0,0,0,1,0,1,2,0
778417,0,0,0,1,0,1,2,1
723351,0,0,0,1,0,1,2,1
714525,0,0,0,1,0,1,2,0
786810,0,0,0,1,0,1,2,2
823338,0,0,0,1,0,1,2,0
742779,0,0,0,1,0,1,2,2
819249,0,0,0,1,0,1,2,1
838679,0,0,0,1,0,1,2,0
744320,0,0,0,1,0,1,2,2
857435,0,0,0,1,0,1,2,0
758554,0,0,0,1,0,1,2,2
802368,0,0,0,1,0,1,2,0
752711,0,0,0,1,0,1,2,2
796405,0,0,0,1,0,1,2,0
834037,0,0,0,1,0,1,2,0
826534,0,0,0,1,0,1,2,0
824876,0,0,0,1,0,1,2,2
689805,0,0,0,1,0,1,2,1
742444,0,0,0,1,0,1,2,0
820908,0,0,0,1,0,1,2,2
649526,0,0,0,1,0,1,2,0
855006,0,0,0,1,0,1,2,0
817157,0,0,0,1,0,1,2,1
799386,0,0,0,1,0,1,2,0
775988,0,0,0,1,0,1,2,1
825765,0,0,0,1,0,1,2,2
868136,0,0,0,1,0,1,2,2
770145,0,0,0,1,0,1,2,1
768486,0,0,0,1,0,1,2,1
851254,0,0,0,1,0,1,2,1
761536,0,0,0,1,0,1,2,0
820355,0,0,0,1,0,1,2,0
708345,0,0,0,1,0,1,2,0
814729,0,0,0,1,0,1,2,0
836467,0,0,0,1,0,1,2,2
800708,0,0,0,1,0,1,2,2
751053,0,0,0,1,0,1,2,0
809871,0,0,0,1,0,1,2,0
674800,0,0,0,1,0,1,2,0
818481,0,0,0,1,0,1,2,0
823338,0,0,0,1,0,1,2,0
778971,0,0,0,1,0,1,2,1
775220,0,0,0,1,0,1,2,2
785920,0,0,0,1,0,1,2,2
805566,0,0,0,1,0,1,2,0
