ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5920355,0,0,1,0,0,0,1,1
5866536,0,0,1,0,0,0,1,1
6189452,0,0,1,0,0,0,1,0
5974168,0,0,1,0,0,0,1,0
5543608,0,0,1,0,0,0,1,0
4951565,0,0,1,0,0,0,1,3
192457,0,0,0,0,0,1,1,1
186797,0,0,0,0,0,1,1,3
190570,0,0,0,0,0,1,1,1
211326,0,0,0,0,0,1,1,0
171701,0,0,0,0,0,1,1,3
175476,0,0,0,0,0,1,1,0
192457,0,0,0,0,0,1,1,3
186797,0,0,0,0,0,1,1,0
188683,0,0,0,0,0,1,1,0
183024,0,0,0,0,0,1,1,2
196230,0,0,0,0,0,1,1,1
198117,0,0,0,0,0,1,1,3
192457,0,0,0,0,0,1,1,1
200004,0,0,0,0,0,1,1,3
106918,1,0,0,0,0,0,1,2
104780,1,0,0,0,0,0,1,0
98364,1,0,0,0,0,0,1,2
106918,1,0,0,0,0,0,1,2
117609,1,0,0,0,0,0,1,1
114403,1,0,0,0,0,0,1,1
129372,1,0,0,0,0,0,1,0
118682,1,0,0,0,0,0,1,3
91948,1,0,0,0,0,0,1,0
109059,1,0,0,0,0,0,1,3
107986,1,0,0,0,0,0,1,0
101570,1,0,0,0,0,0,1,0
113332,1,0,0,0,0,0,1,1
114403,1,0,0,0,0,0,1,0
102638,1,0,0,0,0,0,1,0
104780,1,0,0,0,0,0,1,0
109059,1,0,0,0,0,0,1,0
122954,1,0,0,0,0,0,1,1
124024,1,0,0,0,0,0,1,0
97296,1,0,0,0,0,0,1,0
99435,1,0,0,0,0,0,1,3
122954,1,0,0,0,0,0,1,0
116541,1,0,0,0,0,0,1,1
116541,1,0,0,0,0,0,1,0
121886,1,0,0,0,0,0,1,1
122954,1,0,0,0,0,0,1,0
102638,1,0,0,0,0,0,1,1
112264,1,0,0,0,0,0,1,3
119750,1,0,0,0,0,0,1,0
111194,1,0,0,0,0,0,1,1
111194,1,0,0,0,0,0,1,1
115474,1,0,0,0,0,0,1,2
110127,1,0,0,0,0,0,1,0
91948,1,0,0,0,0,0,1,2
100504,1,0,0,0,0,0,1,2
100504,1,0,0,0,0,0,1,3
112264,1,0,0,0,0,0,1,0
104780,1,0,0,0,0,0,1,2
107986,1,0,0,0,0,0,1,3
107986,1,0,0,0,0,0,1,3
111194,1,0,0,0,0,0,1,1
117609,1,0,0,0,0,0,1,0
101570,1,0,0,0,0,0,1,1
124024,1,0,0,0,0,0,1,0
105846,1,0,0,0,0,0,1,1
12175996,1,1,1,1,1,1,6,2
12865473,1,1,1,1,1,1,6,0
13171042,1,1,1,1,1,1,6,0
9511983,1,0,1,1,1,1,5,0
8655430,0,0,1,1,1,1,4,3
9620263,1,0,1,1,1,1,5,2
9016131,0,0,1,1,1,1,4,2
8568751,1,0,1,1,1,1,5,2
783748,0,0,0,1,0,1,2,1
780545,0,0,0,1,0,1,2,0
795639,0,0,0,1,0,1,2,0
794895,0,0,0,1,0,1,2,0
651959,0,0,0,1,0,1,2,3
794895,0,0,0,1,0,1,2,0
693869,0,0,0,1,0,1,2,0
770140,0,0,0,1,0,1,2,0
798842,0,0,0,1,0,1,2,0
818681,0,0,0,1,0,1,2,1
778830,0,0,0,1,0,1,2,0
806390,0,0,0,1,0,1,2,0
813193,0,0,0,1,0,1,2,0
781862,0,0,0,1,0,1,2,2
707078,0,0,0,1,0,1,2,0
749212,0,0,0,1,0,1,2,1
821711,0,0,0,1,0,1,2,0
780717,0,0,0,1,0,1,2,0
757106,0,0,0,1,0,1,2,0
815651,0,0,0,1,0,1,2,0
658364,0,0,0,1,0,1,2,0
755219,0,0,0,1,0,1,2,0
793009,0,0,0,1,0,1,2,2
796212,0,0,0,1,0,1,2,0
756934,0,0,0,1,0,1,2,3
760706,0,0,0,1,0,1,2,3
763735,0,0,0,1,0,1,2,2
715024,0,0,0,1,0,1,2,2
692553,0,0,0,1,0,1,2,0
811877,0,0,0,1,0,1,2,1
711994,0,0,0,1,0,1,2,1
857388,0,0,0,1,0,1,2,1
702160,0,0,0,1,0,1,2,2
