ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
4658050,0,0,1,0,0,0,1,2
5759959,0,0,1,0,0,0,1,1
5209014,0,0,1,0,0,0,1,0
5359271,0,0,1,0,0,0,1,0
176419,0,0,0,0,0,1,1,1
180171,0,0,0,0,0,1,1,0
195185,0,0,0,0,0,1,1,0
189555,0,0,0,0,0,1,1,0
176419,0,0,0,0,0,1,1,0
198939,0,0,0,0,0,1,1,0
178295,0,0,0,0,0,1,1,2
172665,0,0,0,0,0,1,1,1
198939,0,0,0,0,0,1,1,0
117896,1,0,0,0,0,0,1,2
112859,1,0,0,0,0,0,1,0
108828,1,0,0,0,0,0,1,2
123942,1,0,0,0,0,0,1,1
111852,1,0,0,0,0,0,1,2
107819,1,0,0,0,0,0,1,0
103789,1,0,0,0,0,0,1,2
103789,1,0,0,0,0,0,1,2
106810,1,0,0,0,0,0,1,2
102783,1,0,0,0,0,0,1,0
120921,1,0,0,0,0,0,1,0
104795,1,0,0,0,0,0,1,2
93712,1,0,0,0,0,0,1,2
112859,1,0,0,0,0,0,1,0
98750,1,0,0,0,0,0,1,2
122936,1,0,0,0,0,0,1,0
111852,1,0,0,0,0,0,1,2
112859,1,0,0,0,0,0,1,2
99755,1,0,0,0,0,0,1,0
102783,1,0,0,0,0,0,1,0
105804,1,0,0,0,0,0,1,0
103789,1,0,0,0,0,0,1,2
110841,1,0,0,0,0,0,1,0
108828,1,0,0,0,0,0,1,2
114872,1,0,0,0,0,0,1,0
118904,1,0,0,0,0,0,1,0
116887,1,0,0,0,0,0,1,0
109834,1,0,0,0,0,0,1,0
114872,1,0,0,0,0,0,1,0
108828,1,0,0,0,0,0,1,0
10746861,1,1,1,1,1,1,6,1
9930868,1,1,1,1,1,1,6,2
10206085,1,1,1,1,1,1,6,2
10886833,1,1,1,1,1,1,6,1
9268667,1,0,1,1,1,1,5,1
8827752,1,0,1,1,1,1,5,0
815022,0,0,0,1,0,1,2,2
778481,0,0,0,1,0,1,2,0
807736,0,0,0,1,0,1,2,0
865801,0,0,0,1,0,1,2,0
824957,0,0,0,1,0,1,2,1
821425,0,0,0,1,0,1,2,0
935126,0,0,0,1,0,1,2,0
771526,0,0,0,1,0,1,2,0
745919,0,0,0,1,0,1,2,0
764241,0,0,0,1,0,1,2,0
822750,0,0,0,1,0,1,2,2
713684,0,0,0,1,0,1,2,0
791068,0,0,0,1,0,1,2,1
728476,0,0,0,1,0,1,2,1
876511,0,0,0,1,0,1,2,2
752650,0,0,0,1,0,1,2,2
811819,0,0,0,1,0,1,2,0
647338,0,0,0,1,0,1,2,1
677472,0,0,0,1,0,1,2,0
728253,0,0,0,1,0,1,2,2
770644,0,0,0,1,0,1,2,0
904217,0,0,0,1,0,1,2,1
674716,0,0,0,1,0,1,2,0
764463,0,0,0,1,0,1,2,2
710153,0,0,0,1,0,1,2,0
752650,0,0,0,1,0,1,2,2
815022,0,0,0,1,0,1,2,0
873531,0,0,0,1,0,1,2,0
788194,0,0,0,1,0,1,2,0
746247,0,0,0,1,0,1,2,0
842621,0,0,0,1,0,1,2,1
916030,0,0,0,1,0,1,2,0
811489,0,0,0,1,0,1,2,0
634200,0,0,0,1,0,1,2,0
709708,0,0,0,1,0,1,2,0
806633,0,0,0,1,0,1,2,1
777930,0,0,0,1,0,1,2,0
838422,0,0,0,1,0,1,2,0
677696,0,0,0,1,0,1,2,2
809392,0,0,0,1,0,1,2,1
834340,0,0,0,1,0,1,2,0
795924,0,0,0,1,0,1,2,2
685532,0,0,0,1,0,1,2,2
824406,0,0,0,1,0,1,2,1
864147,0,0,0,1,0,1,2,0
797801,0,0,0,1,0,1,2,0
789520,0,0,0,1,0,1,2,0
765566,0,0,0,1,0,1,2,0
755080,0,0,0,1,0,1,2,0
823080,0,0,0,1,0,1,2,1
771971,0,0,0,1,0,1,2,0
733332,0,0,0,1,0,1,2,0
763139,0,0,0,1,0,1,2,0
766670,0,0,0,1,0,1,2,2
857414,0,0,0,1,0,1,2,0
869777,0,0,0,1,0,1,2,0
889977,0,0,0,1,0,1,2,0
817120,0,0,0,1,0,1,2,0
711034,0,0,0,1,0,1,2,0
886998,0,0,0,1,0,1,2,1
824406,0,0,0,1,0,1,2,0
810939,0,0,0,1,0,1,2,0
725050,0,0,0,1,0,1,2,2
780910,0,0,0,1,0,1,2,1
618083,0,0,0,1,0,1,2,0
706728,0,0,0,1,0,1,2,1
792944,0,0,0,1,0,1,2,2
762587,0,0,0,1,0,1,2,0
834340,0,0,0,1,0,1,2,0
795043,0,0,0,1,0,1,2,0
812593,0,0,0,1,0,1,2,1
846153,0,0,0,1,0,1,2,0
694364,0,0,0,1,0,1,2,2
705625,0,0,0,1,0,1,2,2
778152,0,0,0,1,0,1,2,0
796698,0,0,0,1,0,1,2,0
782680,0,0,0,1,0,1,2,2
850129,0,0,0,1,0,1,2,2
732230,0,0,0,1,0,1,2,2
851889,0,0,0,1,0,1,2,2
858847,0,0,0,1,0,1,2,2
793495,0,0,0,1,0,1,2,1
817449,0,0,0,1,0,1,2,2
790845,0,0,0,1,0,1,2,2
801777,0,0,0,1,0,1,2,2
853766,0,0,0,1,0,1,2,2
699665,0,0,0,1,0,1,2,1
831468,0,0,0,1,0,1,2,2
831140,0,0,0,1,0,1,2,1
799678,0,0,0,1,0,1,2,0
894281,0,0,0,1,0,1,2,0
820429,0,0,0,1,0,1,2,2
865250,0,0,0,1,0,1,2,2
656499,0,0,0,1,0,1,2,0
