ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
4460556,0,0,1,0,0,0,1,5
5229614,0,0,1,0,0,0,1,0
5896129,0,0,1,0,0,0,1,1
5537248,0,0,1,0,0,0,1,3
5947408,0,0,1,0,0,0,1,2
4563097,0,0,1,0,0,0,1,0
5332160,0,0,1,0,0,0,1,2
4921990,0,0,1,0,0,0,1,7
5229614,0,0,1,0,0,0,1,7
5588516,0,0,1,0,0,0,1,0
5588516,0,0,1,0,0,0,1,0
5178340,0,0,1,0,0,0,1,1
5024541,0,0,1,0,0,0,1,7
6152480,0,0,1,0,0,0,1,2
5588516,0,0,1,0,0,0,1,0
5434697,0,0,1,0,0,0,1,2
5537248,0,0,1,0,0,0,1,0
5793588,0,0,1,0,0,0,1,3
5947408,0,0,1,0,0,0,1,0
189833,0,0,0,0,0,1,1,3
154122,0,0,0,0,0,1,1,5
182316,0,0,0,0,0,1,1,1
161640,0,0,0,0,0,1,1,3
167279,0,0,0,0,0,1,1,2
178556,0,0,0,0,0,1,1,2
186074,0,0,0,0,0,1,1,3
178556,0,0,0,0,0,1,1,5
176678,0,0,0,0,0,1,1,1
193592,0,0,0,0,0,1,1,0
193592,0,0,0,0,0,1,1,1
159761,0,0,0,0,0,1,1,5
159761,0,0,0,0,0,1,1,2
199231,0,0,0,0,0,1,1,6
201111,0,0,0,0,0,1,1,1
182316,0,0,0,0,0,1,1,5
180436,0,0,0,0,0,1,1,0
180436,0,0,0,0,0,1,1,1
172918,0,0,0,0,0,1,1,2
180436,0,0,0,0,0,1,1,5
157881,0,0,0,0,0,1,1,5
187954,0,0,0,0,0,1,1,3
154122,0,0,0,0,0,1,1,3
204870,0,0,0,0,0,1,1,5
193592,0,0,0,0,0,1,1,2
174797,0,0,0,0,0,1,1,0
189833,0,0,0,0,0,1,1,3
186074,0,0,0,0,0,1,1,5
191713,0,0,0,0,0,1,1,6
178556,0,0,0,0,0,1,1,1
157881,0,0,0,0,0,1,1,0
169159,0,0,0,0,0,1,1,4
174797,0,0,0,0,0,1,1,3
156001,0,0,0,0,0,1,1,0
157881,0,0,0,0,0,1,1,3
163520,0,0,0,0,0,1,1,2
176678,0,0,0,0,0,1,1,0
187954,0,0,0,0,0,1,1,3
157881,0,0,0,0,0,1,1,0
186074,0,0,0,0,0,1,1,2
197351,0,0,0,0,0,1,1,0
172918,0,0,0,0,0,1,1,3
124094,1,0,0,0,0,0,1,3
93337,1,0,0,0,0,0,1,2
