ann,ser1,ser2,ser3,ser4,ser5,ser6,num_ser,zip
5214257,0,0,1,0,0,0,1,2
4662738,0,0,1,0,0,0,1,2
4963570,0,0,1,0,0,0,1,0
4863295,0,0,1,0,0,0,1,1
5715617,0,0,1,0,0,0,1,0
6016439,0,0,1,0,0,0,1,0
5063839,0,0,1,0,0,0,1,2
5414810,0,0,1,0,0,0,1,5
5214257,0,0,1,0,0,0,1,0
4963570,0,0,1,0,0,0,1,5
4863295,0,0,1,0,0,0,1,1
4913440,0,0,1,0,0,0,1,2
4662738,0,0,1,0,0,0,1,4
5414810,0,0,1,0,0,0,1,5
5013705,0,0,1,0,0,0,1,1
153419,0,0,0,0,0,1,1,0
179613,0,0,0,0,0,1,1,2
166516,0,0,0,0,0,1,1,1
207677,0,0,0,0,0,1,1,1
183354,0,0,0,0,0,1,1,1
153419,0,0,0,0,0,1,1,6
166516,0,0,0,0,0,1,1,0
181484,0,0,0,0,0,1,1,2
198322,0,0,0,0,0,1,1,4
198322,0,0,0,0,0,1,1,0
179613,0,0,0,0,0,1,1,4
198322,0,0,0,0,0,1,1,5
170258,0,0,0,0,0,1,1,2
162774,0,0,0,0,0,1,1,6
187096,0,0,0,0,0,1,1,2
162774,0,0,0,0,0,1,1,4
179613,0,0,0,0,0,1,1,0
159032,0,0,0,0,0,1,1,6
174000,0,0,0,0,0,1,1,0
192709,0,0,0,0,0,1,1,1
207677,0,0,0,0,0,1,1,1
172129,0,0,0,0,0,1,1,3
187096,0,0,0,0,0,1,1,0
151547,0,0,0,0,0,1,1,5
162774,0,0,0,0,0,1,1,2
190838,0,0,0,0,0,1,1,6
175872,0,0,0,0,0,1,1,0
170258,0,0,0,0,0,1,1,4
177742,0,0,0,0,0,1,1,2
179613,0,0,0,0,0,1,1,1
170258,0,0,0,0,0,1,1,1
196451,0,0,0,0,0,1,1,0
183354,0,0,0,0,0,1,1,0
107257,1,0,0,0,0,0,1,1
104132,1,0,0,0,0,0,1,2
108296,1,0,0,0,0,0,1,0
102049,1,0,0,0,0,0,1,1
111422,1,0,0,0,0,0,1,2
106217,1,0,0,0,0,0,1,2
93717,1,0,0,0,0,0,1,1
105172,1,0,0,0,0,0,1,2
101009,1,0,0,0,0,0,1,5
116630,1,0,0,0,0,0,1,0
95801,1,0,0,0,0,0,1,5
111422,1,0,0,0,0,0,1,0
96844,1,0,0,0,0,0,1,3
104132,1,0,0,0,0,0,1,2
105172,1,0,0,0,0,0,1,1
112465,1,0,0,0,0,0,1,0
120793,1,0,0,0,0,0,1,2
119750,1,0,0,0,0,0,1,0
112465,1,0,0,0,0,0,1,1
112465,1,0,0,0,0,0,1,0
110379,1,0,0,0,0,0,1,1
89553,1,0,0,0,0,0,1,2
117670,1,0,0,0,0,0,1,1
114544,1,0,0,0,0,0,1,6
122876,1,0,0,0,0,0,1,1
113504,1,0,0,0,0,0,1,0
114544,1,0,0,0,0,0,1,1
107257,1,0,0,0,0,0,1,0
91638,1,0,0,0,0,0,1,5
108296,1,0,0,0,0,0,1,2
110379,1,0,0,0,0,0,1,0
112465,1,0,0,0,0,0,1,5
111422,1,0,0,0,0,0,1,5
107257,1,0,0,0,0,0,1,4
109339,1,0,0,0,0,0,1,3
106217,1,0,0,0,0,0,1,3
105172,1,0,0,0,0,0,1,1
113504,1,0,0,0,0,0,1,1
96844,1,0,0,0,0,0,1,5
113504,1,0,0,0,0,0,1,1
104132,1,0,0,0,0,0,1,1
112465,1,0,0,0,0,0,1,4
103088,1,0,0,0,0,0,1,6
86428,1,0,0,0,0,0,1,0
106217,1,0,0,0,0,0,1,1
105172,1,0,0,0,0,0,1,5
108296,1,0,0,0,0,0,1,6
105172,1,0,0,0,0,0,1,4
106217,1,0,0,0,0,0,1,2
114544,1,0,0,0,0,0,1,1
121835,1,0,0,0,0,0,1,1
104132,1,0,0,0,0,0,1,2
110379,1,0,0,0,0,0,1,1
105172,1,0,0,0,0,0,1,0
110379,1,0,0,0,0,0,1,1
95801,1,0,0,0,0,0,1,2
108296,1,0,0,0,0,0,1,2
106217,1,0,0,0,0,0,1,0
108296,1,0,0,0,0,0,1,5
114544,1,0,0,0,0,0,1,1
114544,1,0,0,0,0,0,1,0
124961,1,0,0,0,0,0,1,6
114544,1,0,0,0,0,0,1,0
113504,1,0,0,0,0,0,1,0
116630,1,0,0,0,0,0,1,2
103088,1,0,0,0,0,0,1,4
107257,1,0,0,0,0,0,1,2
98924,1,0,0,0,0,0,1,0
107257,1,0,0,0,0,0,1,2
110379,1,0,0,0,0,0,1,0
115590,1,0,0,0,0,0,1,6
116630,1,0,0,0,0,0,1,2
111422,1,0,0,0,0,0,1,2
113504,1,0,0,0,0,0,1,1
108296,1,0,0,0,0,0,1,1
104132,1,0,0,0,0,0,1,1
106217,1,0,0,0,0,0,1,5
123918,1,0,0,0,0,0,1,1
104132,1,0,0,0,0,0,1,0
109339,1,0,0,0,0,0,1,3
111422,1,0,0,0,0,0,1,6
116630,1,0,0,0,0,0,1,5
113504,1,0,0,0,0,0,1,2
111422,1,0,0,0,0,0,1,3
108296,1,0,0,0,0,0,1,1
107257,1,0,0,0,0,0,1,1
92679,1,0,0,0,0,0,1,0
109339,1,0,0,0,0,0,1,6
115590,1,0,0,0,0,0,1,0
117670,1,0,0,0,0,0,1,6
106217,1,0,0,0,0,0,1,0
119750,1,0,0,0,0,0,1,0
108296,1,0,0,0,0,0,1,2
82263,1,0,0,0,0,0,1,1
90593,1,0,0,0,0,0,1,1
117670,1,0,0,0,0,0,1,2
108296,1,0,0,0,0,0,1,1
96844,1,0,0,0,0,0,1,0
119750,1,0,0,0,0,0,1,1
91638,1,0,0,0,0,0,1,1
103088,1,0,0,0,0,0,1,1
89553,1,0,0,0,0,0,1,1
114544,1,0,0,0,0,0,1,0
104132,1,0,0,0,0,0,1,0
110379,1,0,0,0,0,0,1,0
112465,1,0,0,0,0,0,1,1
14002862,1,1,1,1,1,1,6,0
14074582,1,1,1,1,1,1,6,0
13070595,1,1,1,1,1,1,6,1
13295790,1,1,1,1,1,1,6,2
8661179,0,0,1,1,1,1,4,2
7977899,0,0,1,1,1,1,4,1
8812670,1,0,1,1,1,1,5,6
8856379,1,0,1,1,1,1,5,0
9112979,1,0,1,1,1,1,5,0
8119206,1,0,1,1,1,1,5,2
9241661,1,0,1,1,1,1,5,0
8820983,1,0,1,1,1,1,5,6
9279276,0,0,1,1,1,1,4,0
11411645,1,1,1,1,1,1,6,4
7573026,0,0,1,1,1,1,4,1
8695274,1,0,1,1,1,1,5,0
8613277,1,0,1,1,1,1,5,2
9361089,1,0,1,1,1,1,5,2
8857507,1,0,1,1,1,1,5,1
8369306,1,0,1,1,1,1,5,1
743647,0,0,0,1,0,1,2,1
755284,0,0,0,1,0,1,2,1
758297,0,0,0,1,0,1,2,0
768224,0,0,0,1,0,1,2,0
764068,0,0,0,1,0,1,2,0
812082,0,0,0,1,0,1,2,5
722495,0,0,0,1,0,1,2,1
734862,0,0,0,1,0,1,2,5
734292,0,0,0,1,0,1,2,2
654885,0,0,0,1,0,1,2,5
812968,0,0,0,1,0,1,2,2
731120,0,0,0,1,0,1,2,0
772694,0,0,0,1,0,1,2,0
796130,0,0,0,1,0,1,2,4
819152,0,0,0,1,0,1,2,1
721351,0,0,0,1,0,1,2,0
777578,0,0,0,1,0,1,2,5
764638,0,0,0,1,0,1,2,0
729407,0,0,0,1,0,1,2,2
750973,0,0,0,1,0,1,2,5
859839,0,0,0,1,0,1,2,1
767810,0,0,0,1,0,1,2,6
794829,0,0,0,1,0,1,2,2
768381,0,0,0,1,0,1,2,0
812812,0,0,0,1,0,1,2,1
814682,0,0,0,1,0,1,2,1
758455,0,0,0,1,0,1,2,2
716722,0,0,0,1,0,1,2,3
814682,0,0,0,1,0,1,2,0
765782,0,0,0,1,0,1,2,2
790104,0,0,0,1,0,1,2,0
734862,0,0,0,1,0,1,2,5
782619,0,0,0,1,0,1,2,4
806627,0,0,0,1,0,1,2,6
762769,0,0,0,1,0,1,2,0
752684,0,0,0,1,0,1,2,1
786204,0,0,0,1,0,1,2,1
842017,0,0,0,1,0,1,2,1
792546,0,0,0,1,0,1,2,2
787504,0,0,0,1,0,1,2,0
806627,0,0,0,1,0,1,2,2
788804,0,0,0,1,0,1,2,1
761055,0,0,0,1,0,1,2,0
807355,0,0,0,1,0,1,2,3
814269,0,0,0,1,0,1,2,1
812240,0,0,0,1,0,1,2,6
822323,0,0,0,1,0,1,2,0
843160,0,0,0,1,0,1,2,6
849343,0,0,0,1,0,1,2,0
880992,0,0,0,1,0,1,2,0
772123,0,0,0,1,0,1,2,4
776277,0,0,0,1,0,1,2,4
744946,0,0,0,1,0,1,2,6
747072,0,0,0,1,0,1,2,1
663510,0,0,0,1,0,1,2,2
734862,0,0,0,1,0,1,2,1
713869,0,0,0,1,0,1,2,5
767810,0,0,0,1,0,1,2,1
764227,0,0,0,1,0,1,2,2
809226,0,0,0,1,0,1,2,6
677748,0,0,0,1,0,1,2,2
864724,0,0,0,1,0,1,2,1
789374,0,0,0,1,0,1,2,2
750813,0,0,0,1,0,1,2,1
767239,0,0,0,1,0,1,2,1
733149,0,0,0,1,0,1,2,0
829649,0,0,0,1,0,1,2,6
825335,0,0,0,1,0,1,2,0
818581,0,0,0,1,0,1,2,0
815253,0,0,0,1,0,1,2,3
813381,0,0,0,1,0,1,2,1
790675,0,0,0,1,0,1,2,1
809798,0,0,0,1,0,1,2,5
714026,0,0,0,1,0,1,2,0
720464,0,0,0,1,0,1,2,0
828192,0,0,0,1,0,1,2,2
734703,0,0,0,1,0,1,2,4
804185,0,0,0,1,0,1,2,1
760897,0,0,0,1,0,1,2,1
793689,0,0,0,1,0,1,2,1
767652,0,0,0,1,0,1,2,2
767081,0,0,0,1,0,1,2,6
759755,0,0,0,1,0,1,2,1
745358,0,0,0,1,0,1,2,1
804342,0,0,0,1,0,1,2,2
676607,0,0,0,1,0,1,2,1
807926,0,0,0,1,0,1,2,2
