type,zipx,zipy,quality,annual_cost,wait,negotiation_coeff,self_coeff,services
0,-80,99,9,5.21426e+06,0,0,2.45,0,0,0,0,0,1.04,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,-80,99,8,4.66274e+06,0,0,1.34,0,0,0,0,0,0.93,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,0,0,10,4.96357e+06,0,0,1.76,0,0,0,0,0,0.99,0,0,0,0,0,2.02,0,0,0,0,0,1,0,0,0
0,71,-50,7,4.8633e+06,0,0,1.72,0,0,0,0,0,0.97,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
0,0,0,9,5.71562e+06,0,0,3.38,0,0,0,0,0,1.14,0,0,0,0,0,2.13,0,0,0,0,0,1,0,0,0
0,0,0,9,6.01644e+06,0,0,3.67,0,0,0,0,0,1.2,0,0,0,0,0,2.21,0,0,0,0,0,1,0,0,0
0,-80,99,8,5.06384e+06,0,0,2.25,0,0,0,0,0,1.01,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
0,-72,-65,8,5.41481e+06,0,0,2.47,0,0,0,0,0,1.08,0,0,0,0,0,2.06,0,0,0,0,0,1,0,0,0
0,0,0,10,5.21426e+06,0,0,2.42,0,0,0,0,0,1.04,0,0,0,0,0,2.06,0,0,0,0,0,1,0,0,0
0,-72,-65,7,4.96357e+06,0,0,1.92,0,0,0,0,0,0.99,0,0,0,0,0,2.03,0,0,0,0,0,1,0,0,0
0,71,-50,8,4.8633e+06,0,0,2.16,0,0,0,0,0,0.97,0,0,0,0,0,2.02,0,0,0,0,0,1,0,0,0
0,-80,99,10,4.91344e+06,0,0,1.76,0,0,0,0,0,0.98,0,0,0,0,0,2.01,0,0,0,0,0,1,0,0,0
0,17,71,5,4.66274e+06,0,0,1.58,0,0,0,0,0,0.93,0,0,0,0,0,1.99,0,0,0,0,0,1,0,0,0
0,-72,-65,9,5.41481e+06,0,0,2.52,0,0,0,0,0,1.08,0,0,0,0,0,2.05,0,0,0,0,0,1,0,0,0
0,71,-50,8,5.0137e+06,0,0,1.71,0,0,0,0,0,1,0,0,0,0,0,2.01,0,0,0,0,0,1,0,0,0
1,0,0,1,153419,0,0,0,0,0,0.07,0,0,0,0,0,0.82,0,0,0,0,0,1.83,0,0,0,0,0,1
1,-80,99,9,179613,0,0,0,0,0,1.67,0,0,0,0,0,0.96,0,0,0,0,0,1.97,0,0,0,0,0,1
1,71,-50,4,166516,0,0,0,0,0,1.22,0,0,0,0,0,0.89,0,0,0,0,0,1.94,0,0,0,0,0,1
1,71,-50,9,207677,0,0,0,0,0,2.17,0,0,0,0,0,1.11,0,0,0,0,0,2.05,0,0,0,0,0,1
1,71,-50,7,183354,0,0,0,0,0,1.55,0,0,0,0,0,0.98,0,0,0,0,0,1.93,0,0,0,0,0,1
1,15,-63,7,153419,0,0,0,0,0,0.79,0,0,0,0,0,0.82,0,0,0,0,0,1.87,0,0,0,0,0,1
1,0,0,7,166516,0,0,0,0,0,0.83,0,0,0,0,0,0.89,0,0,0,0,0,1.93,0,0,0,0,0,1
